"(12, 9)"
"(23, 5)"
"(5, 1)"
"(34, 24)"
"(30, 22)"
"(21, 1)"
"(17, 32)"
"(20, 31)"
"(16, 24)"
"(24, 27)"
"(9, 33)"
"(16, 1)"
"(15, 12)"
"(22, 7)"
"(33, 8)"
"(6, 10)"
"(27, 29)"
"(13, 9)"
"(3, 34)"
"(14, 5)"
"(10, 4)"
"(10, 1)"
"(22, 32)"
"(29, 7)"
"(7, 15)"
"(19, 14)"
"(22, 34)"
"(12, 33)"
"(3, 10)"
"(16, 20)"
"(33, 4)"
"(29, 12)"
"(19, 20)"
"(34, 13)"
"(20, 11)"
"(26, 20)"
"(27, 6)"
"(12, 6)"
"(9, 30)"
"(11, 14)"
"(28, 21)"
"(20, 12)"
"(4, 28)"
"(13, 14)"
"(11, 18)"
"(18, 4)"
"(1, 6)"
"(9, 26)"
"(3, 15)"
"(30, 2)"
"(25, 12)"
"(9, 14)"
"(24, 7)"
"(11, 14)"
"(17, 18)"
"(27, 2)"
"(2, 8)"
"(2, 12)"
"(0, 24)"
"(31, 28)"
"(24, 20)"
"(11, 32)"
"(9, 32)"
"(3, 11)"
"(19, 3)"
"(29, 20)"
"(21, 17)"
"(29, 12)"
"(9, 29)"
"(29, 12)"
"(9, 34)"
"(29, 30)"
"(32, 15)"
"(2, 9)"
"(3, 11)"
"(27, 27)"
"(22, 4)"
"(20, 6)"
"(1, 13)"
"(4, 7)"
"(5, 3)"
"(25, 32)"
"(28, 12)"
"(33, 14)"
"(16, 10)"
"(1, 25)"
"(0, 7)"
"(19, 31)"
"(12, 3)"
"(1, 28)"
"(10, 9)"
"(27, 21)"
"(28, 6)"
"(16, 20)"
"(19, 1)"
"(21, 23)"
"(19, 34)"
"(21, 27)"
"(30, 9)"
"(14, 21)"
