"(93, 43)"
"(94, 33)"
"(58, 26)"
"(100, 75)"
"(43, 68)"
"(18, 94)"
"(125, 85)"
"(8, 12)"
"(115, 39)"
"(80, 12)"
"(84, 107)"
"(121, 48)"
"(69, 123)"
"(122, 57)"
"(70, 3)"
"(60, 63)"
"(52, 72)"
"(56, 81)"
"(87, 103)"
"(111, 30)"
"(18, 118)"
"(114, 74)"
"(114, 28)"
"(38, 52)"
"(109, 50)"
"(89, 10)"
"(102, 43)"
"(5, 75)"
"(82, 25)"
"(35, 78)"
"(112, 60)"
"(46, 85)"
"(23, 83)"
"(111, 3)"
"(123, 23)"
"(31, 126)"
"(61, 125)"
"(116, 31)"
"(27, 72)"
"(51, 57)"
"(108, 78)"
"(49, 58)"
"(104, 112)"
"(93, 39)"
"(25, 123)"
"(6, 51)"
"(64, 0)"
"(100, 18)"
"(38, 58)"
"(117, 115)"
"(61, 121)"
"(97, 92)"
"(40, 34)"
"(115, 14)"
"(82, 21)"
"(96, 73)"
"(44, 66)"
"(60, 64)"
"(93, 125)"
"(69, 120)"
"(16, 28)"
"(29, 125)"
"(109, 36)"
"(113, 21)"
"(112, 35)"
"(46, 20)"
"(111, 23)"
"(47, 10)"
"(72, 52)"
"(78, 14)"
"(42, 97)"
"(114, 12)"
"(20, 28)"
"(81, 80)"
"(19, 83)"
"(76, 31)"
"(9, 119)"
"(44, 9)"
"(93, 46)"
"(103, 48)"
"(27, 18)"
"(80, 35)"
"(51, 68)"
"(34, 97)"
"(112, 102)"
"(16, 107)"
"(9, 99)"
"(41, 58)"
"(64, 122)"
"(42, 79)"
"(56, 102)"
"(31, 0)"
"(102, 1)"
"(28, 58)"
"(58, 23)"
"(104, 121)"
"(36, 24)"
"(11, 96)"
"(40, 52)"
"(15, 34)"
