"(2, 66)"
"(67, 31)"
"(8, 15)"
"(93, 21)"
"(31, 47)"
"(46, 98)"
"(3, 87)"
"(105, 98)"
"(54, 57)"
"(4, 10)"
"(63, 76)"
"(47, 37)"
"(69, 94)"
"(86, 71)"
"(36, 105)"
"(10, 98)"
"(90, 56)"
"(99, 45)"
"(26, 87)"
"(64, 88)"
"(81, 46)"
"(1, 88)"
"(49, 68)"
"(21, 49)"
"(41, 70)"
"(91, 3)"
"(47, 6)"
"(36, 5)"
"(67, 36)"
"(67, 76)"
"(32, 59)"
"(17, 24)"
"(35, 87)"
"(77, 42)"
"(71, 73)"
"(56, 32)"
"(72, 48)"
"(13, 29)"
"(99, 39)"
"(19, 52)"
"(18, 81)"
"(5, 20)"
"(21, 35)"
"(70, 65)"
"(81, 36)"
"(66, 83)"
"(15, 23)"
"(66, 58)"
"(101, 75)"
"(18, 100)"
"(52, 30)"
"(95, 62)"
"(53, 9)"
"(31, 73)"
"(82, 90)"
"(5, 77)"
"(72, 29)"
"(57, 58)"
"(79, 75)"
"(52, 33)"
"(103, 18)"
"(7, 81)"
"(88, 32)"
"(19, 35)"
"(66, 16)"
"(76, 66)"
"(79, 16)"
"(16, 51)"
"(54, 23)"
"(54, 27)"
"(103, 30)"
"(54, 15)"
"(69, 13)"
"(0, 23)"
"(63, 97)"
"(69, 61)"
"(16, 35)"
"(36, 46)"
"(66, 44)"
"(96, 58)"
"(84, 7)"
"(8, 71)"
"(86, 62)"
"(18, 81)"
"(101, 76)"
"(23, 91)"
"(59, 50)"
"(59, 32)"
"(104, 47)"
"(43, 14)"
"(23, 69)"
"(91, 105)"
"(60, 77)"
"(14, 20)"
"(95, 59)"
"(18, 61)"
"(49, 82)"
"(41, 17)"
"(43, 5)"
"(85, 84)"
