"(50, 6)"
"(13, 57)"
"(98, 76)"
"(78, 45)"
"(23, 112)"
"(54, 63)"
"(87, 8)"
"(67, 56)"
"(4, 34)"
"(107, 87)"
"(1, 77)"
"(2, 29)"
"(100, 5)"
"(99, 31)"
"(53, 59)"
"(1, 79)"
"(51, 13)"
"(15, 35)"
"(20, 23)"
"(34, 24)"
"(58, 62)"
"(33, 27)"
"(31, 13)"
"(54, 46)"
"(99, 100)"
"(52, 53)"
"(17, 101)"
"(106, 104)"
"(32, 46)"
"(88, 83)"
"(69, 72)"
"(103, 99)"
"(107, 21)"
"(67, 62)"
"(59, 114)"
"(45, 8)"
"(85, 34)"
"(34, 39)"
"(111, 77)"
"(30, 16)"
"(2, 31)"
"(104, 97)"
"(55, 33)"
"(76, 27)"
"(18, 65)"
"(112, 3)"
"(18, 28)"
"(61, 28)"
"(100, 110)"
"(54, 33)"
"(44, 59)"
"(107, 59)"
"(46, 89)"
"(6, 71)"
"(5, 30)"
"(19, 11)"
"(29, 51)"
"(0, 49)"
"(44, 30)"
"(28, 49)"
"(59, 103)"
"(29, 38)"
"(44, 38)"
"(107, 10)"
"(69, 57)"
"(103, 109)"
"(46, 11)"
"(62, 27)"
"(30, 29)"
"(29, 78)"
"(20, 110)"
"(73, 25)"
"(28, 100)"
"(103, 11)"
"(108, 62)"
"(2, 91)"
"(90, 50)"
"(114, 22)"
"(56, 40)"
"(21, 88)"
"(41, 48)"
"(78, 83)"
"(69, 91)"
"(105, 81)"
"(7, 57)"
"(104, 23)"
"(13, 51)"
"(98, 0)"
"(111, 8)"
"(29, 77)"
"(61, 101)"
"(25, 84)"
"(42, 52)"
"(105, 47)"
"(68, 56)"
"(63, 46)"
"(101, 70)"
"(112, 29)"
"(83, 44)"
"(4, 107)"
