"(35, 24)"
"(26, 45)"
"(30, 22)"
"(41, 24)"
"(35, 42)"
"(19, 19)"
"(51, 28)"
"(47, 40)"
"(27, 6)"
"(43, 39)"
"(6, 27)"
"(52, 10)"
"(55, 11)"
"(16, 58)"
"(46, 24)"
"(22, 19)"
"(12, 7)"
"(59, 6)"
"(55, 53)"
"(55, 55)"
"(20, 18)"
"(35, 52)"
"(38, 2)"
"(23, 15)"
"(57, 33)"
"(0, 12)"
"(42, 57)"
"(36, 38)"
"(48, 48)"
"(13, 51)"
"(44, 17)"
"(8, 33)"
"(42, 7)"
"(19, 21)"
"(7, 52)"
"(5, 9)"
"(2, 14)"
"(3, 44)"
"(13, 13)"
"(36, 30)"
"(46, 8)"
"(49, 15)"
"(38, 6)"
"(59, 52)"
"(43, 32)"
"(1, 16)"
"(5, 33)"
"(22, 8)"
"(32, 41)"
"(44, 7)"
"(8, 56)"
"(16, 49)"
"(25, 53)"
"(8, 8)"
"(46, 6)"
"(27, 26)"
"(59, 50)"
"(25, 12)"
"(11, 2)"
"(17, 24)"
"(33, 51)"
"(8, 34)"
"(35, 5)"
"(17, 42)"
"(9, 54)"
"(8, 42)"
"(20, 22)"
"(4, 57)"
"(14, 39)"
"(48, 44)"
"(59, 40)"
"(56, 7)"
"(42, 50)"
"(48, 47)"
"(42, 30)"
"(54, 21)"
"(36, 23)"
"(8, 32)"
"(4, 20)"
"(6, 32)"
"(8, 59)"
"(4, 4)"
"(42, 11)"
"(17, 2)"
"(28, 32)"
"(42, 0)"
"(0, 1)"
"(17, 37)"
"(10, 30)"
"(17, 6)"
"(2, 9)"
"(26, 30)"
"(2, 22)"
"(2, 36)"
"(50, 40)"
"(21, 33)"
"(42, 0)"
"(30, 27)"
"(54, 37)"
"(20, 38)"
