"(15, 5)"
"(65, 59)"
"(20, 26)"
"(18, 64)"
"(3, 10)"
"(12, 16)"
"(54, 2)"
"(36, 26)"
"(18, 60)"
"(28, 16)"
"(6, 3)"
"(8, 7)"
"(12, 38)"
"(22, 58)"
"(30, 30)"
"(5, 62)"
"(35, 4)"
"(59, 23)"
"(50, 1)"
"(27, 33)"
"(49, 32)"
"(16, 28)"
"(56, 35)"
"(40, 0)"
"(34, 18)"
"(41, 45)"
"(25, 55)"
"(20, 21)"
"(23, 40)"
"(12, 52)"
"(42, 35)"
"(29, 39)"
"(60, 46)"
"(3, 10)"
"(28, 12)"
"(63, 28)"
"(21, 37)"
"(5, 31)"
"(55, 27)"
"(62, 47)"
"(42, 63)"
"(39, 45)"
"(48, 55)"
"(1, 26)"
"(55, 4)"
"(4, 36)"
"(32, 41)"
"(34, 46)"
"(32, 64)"
"(16, 48)"
"(13, 62)"
"(7, 15)"
"(56, 11)"
"(0, 33)"
"(61, 50)"
"(38, 25)"
"(17, 5)"
"(58, 3)"
"(0, 13)"
"(34, 30)"
"(43, 15)"
"(37, 56)"
"(55, 33)"
"(38, 22)"
"(30, 21)"
"(5, 8)"
"(54, 48)"
"(33, 24)"
"(5, 22)"
"(46, 27)"
"(27, 3)"
"(1, 20)"
"(49, 20)"
"(32, 38)"
"(39, 54)"
"(17, 17)"
"(27, 64)"
"(9, 14)"
"(41, 60)"
"(47, 26)"
"(41, 51)"
"(23, 3)"
"(1, 9)"
"(43, 46)"
"(58, 46)"
"(7, 32)"
"(51, 16)"
"(47, 1)"
"(54, 41)"
"(47, 23)"
"(1, 19)"
"(58, 49)"
"(61, 54)"
"(27, 35)"
"(59, 41)"
"(41, 56)"
"(29, 7)"
"(56, 65)"
"(65, 10)"
"(39, 26)"
