"(10, 4, 18, 16, 12)"
"(27, 22, 25, 26, 1)"
"(21, 15, 17, 3, 8)"
"(24, 18, 18, 19, 15)"
"(11, 3, 5, 5, 17)"
"(27, 10, 14, 16, 11)"
"(9, 3, 25, 20, 15)"
"(6, 11, 26, 2, 27)"
"(27, 18, 14, 6, 13)"
"(23, 22, 4, 4, 28)"
"(8, 10, 21, 6, 2)"
"(18, 2, 10, 2, 25)"
"(5, 14, 22, 26, 9)"
"(12, 11, 20, 12, 15)"
"(25, 4, 4, 8, 25)"
"(25, 6, 8, 12, 16)"
"(19, 14, 22, 4, 11)"
"(14, 26, 8, 22, 21)"
"(26, 23, 19, 17, 3)"
"(16, 17, 4, 18, 11)"
"(5, 14, 27, 16, 2)"
"(7, 7, 8, 13, 1)"
"(10, 1, 27, 28, 12)"
"(16, 7, 13, 21, 3)"
"(27, 12, 22, 10, 21)"
"(20, 13, 5, 6, 7)"
"(18, 7, 15, 0, 20)"
"(8, 20, 26, 27, 16)"
"(23, 13, 11, 12, 6)"
"(17, 6, 14, 6, 5)"
"(13, 8, 21, 16, 21)"
"(16, 19, 2, 27, 24)"
"(27, 6, 22, 27, 11)"
"(12, 3, 27, 9, 20)"
"(10, 8, 6, 28, 18)"
"(11, 27, 2, 26, 27)"
"(6, 13, 18, 6, 13)"
"(25, 4, 23, 18, 12)"
"(25, 8, 8, 17, 24)"
"(27, 8, 22, 0, 13)"
"(7, 18, 25, 9, 6)"
"(6, 22, 24, 14, 8)"
"(21, 19, 12, 23, 5)"
"(10, 2, 12, 24, 25)"
"(5, 5, 6, 20, 2)"
"(2, 14, 15, 0, 1)"
"(26, 0, 15, 7, 2)"
"(13, 2, 16, 2, 26)"
"(0, 10, 18, 8, 9)"
"(8, 18, 11, 27, 21)"
"(10, 28, 3, 16, 11)"
"(6, 25, 7, 22, 25)"
"(25, 7, 18, 28, 8)"
"(16, 28, 13, 8, 27)"
"(12, 3, 2, 0, 14)"
"(27, 6, 26, 17, 26)"
"(22, 5, 1, 8, 27)"
"(27, 20, 25, 7, 23)"
"(16, 12, 18, 5, 15)"
"(20, 16, 19, 26, 1)"
"(12, 6, 23, 17, 14)"
"(22, 28, 26, 8, 10)"
"(16, 20, 13, 18, 20)"
"(6, 21, 7, 11, 20)"
"(2, 21, 16, 5, 4)"
"(27, 15, 24, 17, 16)"
"(27, 13, 23, 10, 22)"
"(16, 25, 15, 16, 21)"
"(13, 25, 7, 1, 0)"
"(10, 5, 6, 10, 2)"
"(21, 6, 9, 24, 2)"
"(2, 7, 16, 18, 2)"
"(25, 21, 17, 24, 9)"
"(22, 3, 8, 3, 10)"
"(23, 18, 16, 19, 27)"
"(14, 7, 9, 16, 17)"
"(14, 8, 13, 17, 14)"
"(16, 4, 10, 15, 23)"
"(20, 14, 6, 3, 4)"
"(8, 22, 24, 11, 26)"
"(7, 13, 1, 25, 18)"
"(15, 5, 27, 2, 13)"
"(12, 17, 3, 11, 17)"
"(0, 13, 22, 26, 9)"
"(20, 1, 3, 26, 19)"
"(25, 27, 15, 15, 2)"
"(25, 23, 10, 11, 3)"
"(22, 22, 17, 9, 6)"
"(26, 23, 18, 1, 11)"
"(6, 26, 10, 4, 16)"
"(7, 5, 21, 5, 22)"
"(17, 2, 2, 25, 26)"
"(2, 11, 0, 13, 28)"
"(5, 16, 0, 0, 25)"
"(6, 7, 10, 1, 22)"
"(13, 22, 20, 22, 7)"
"(9, 24, 12, 13, 12)"
"(8, 8, 22, 0, 14)"
"(7, 11, 8, 18, 19)"
"(13, 25, 16, 24, 11)"
