"(12,)"
"(8,)"
"(2,)"
"(28,)"
"(0,)"
"(5,)"
"(21,)"
"(12,)"
"(5,)"
"(34,)"
"(24,)"
"(28,)"
"(38,)"
"(34,)"
"(15,)"
"(4,)"
"(29,)"
"(5,)"
"(7,)"
"(40,)"
"(8,)"
"(27,)"
"(18,)"
"(9,)"
"(7,)"
"(37,)"
"(35,)"
"(11,)"
"(41,)"
"(33,)"
"(36,)"
"(11,)"
"(24,)"
"(28,)"
"(20,)"
"(14,)"
"(20,)"
"(5,)"
"(23,)"
"(41,)"
"(31,)"
"(34,)"
"(16,)"
"(27,)"
"(12,)"
"(35,)"
"(7,)"
"(5,)"
"(23,)"
"(27,)"
"(22,)"
"(17,)"
"(20,)"
"(29,)"
"(38,)"
"(35,)"
"(18,)"
"(15,)"
"(24,)"
"(28,)"
"(7,)"
"(19,)"
"(25,)"
"(33,)"
"(41,)"
"(33,)"
"(18,)"
"(31,)"
"(17,)"
"(36,)"
"(31,)"
"(26,)"
"(18,)"
"(7,)"
"(2,)"
"(18,)"
"(38,)"
"(19,)"
"(22,)"
"(35,)"
"(31,)"
"(40,)"
"(30,)"
"(20,)"
"(9,)"
"(2,)"
"(20,)"
"(10,)"
"(11,)"
"(29,)"
"(36,)"
"(23,)"
"(37,)"
"(32,)"
"(28,)"
"(21,)"
"(24,)"
"(6,)"
"(12,)"
"(11,)"
