"(6,)"
"(29,)"
"(11,)"
"(44,)"
"(42,)"
"(24,)"
"(32,)"
"(37,)"
"(26,)"
"(49,)"
"(22,)"
"(28,)"
"(22,)"
"(30,)"
"(35,)"
"(42,)"
"(51,)"
"(13,)"
"(47,)"
"(13,)"
"(8,)"
"(50,)"
"(53,)"
"(56,)"
"(55,)"
"(8,)"
"(11,)"
"(44,)"
"(36,)"
"(53,)"
"(57,)"
"(44,)"
"(2,)"
"(34,)"
"(59,)"
"(24,)"
"(30,)"
"(10,)"
"(43,)"
"(29,)"
"(33,)"
"(36,)"
"(57,)"
"(47,)"
"(18,)"
"(18,)"
"(29,)"
"(33,)"
"(49,)"
"(35,)"
"(27,)"
"(0,)"
"(56,)"
"(15,)"
"(19,)"
"(44,)"
"(25,)"
"(32,)"
"(52,)"
"(18,)"
"(6,)"
"(4,)"
"(15,)"
"(52,)"
"(58,)"
"(15,)"
"(59,)"
"(43,)"
"(25,)"
"(48,)"
"(18,)"
"(0,)"
"(47,)"
"(17,)"
"(54,)"
"(49,)"
"(14,)"
"(19,)"
"(51,)"
"(6,)"
"(51,)"
"(11,)"
"(9,)"
"(23,)"
"(32,)"
"(20,)"
"(36,)"
"(53,)"
"(24,)"
"(32,)"
"(16,)"
"(43,)"
"(30,)"
"(53,)"
"(7,)"
"(19,)"
"(15,)"
"(0,)"
"(57,)"
"(35,)"
