"(180, 150)"
"(166, 138)"
"(14, 22)"
"(135, 174)"
"(17, 0)"
"(4, 152)"
"(79, 12)"
"(112, 131)"
"(0, 25)"
"(189, 178)"
"(194, 182)"
"(67, 4)"
"(7, 99)"
"(51, 70)"
"(80, 15)"
"(162, 137)"
"(174, 1)"
"(177, 165)"
"(196, 64)"
"(164, 53)"
"(147, 164)"
"(78, 192)"
"(187, 21)"
"(165, 7)"
"(96, 67)"
"(109, 24)"
"(59, 175)"
"(3, 64)"
"(97, 161)"
"(161, 179)"
"(103, 40)"
"(31, 159)"
"(16, 121)"
"(74, 77)"
"(132, 179)"
"(111, 132)"
"(189, 103)"
"(45, 138)"
"(184, 71)"
"(50, 59)"
"(68, 23)"
"(197, 120)"
"(157, 154)"
"(110, 62)"
"(164, 71)"
"(119, 178)"
"(86, 38)"
"(131, 15)"
"(165, 184)"
"(12, 191)"
"(108, 185)"
"(4, 175)"
"(73, 103)"
"(12, 137)"
"(126, 186)"
"(40, 65)"
"(170, 19)"
"(136, 101)"
"(21, 48)"
"(181, 3)"
"(82, 183)"
"(19, 19)"
"(105, 92)"
"(4, 64)"
"(88, 19)"
"(151, 25)"
"(191, 150)"
"(144, 41)"
"(120, 161)"
"(12, 88)"
"(156, 36)"
"(79, 149)"
"(191, 138)"
"(121, 6)"
"(21, 176)"
"(90, 143)"
"(186, 196)"
"(130, 52)"
"(168, 85)"
"(105, 67)"
"(25, 32)"
"(81, 145)"
"(157, 31)"
"(44, 197)"
"(68, 60)"
"(60, 9)"
"(150, 155)"
"(28, 41)"
"(97, 130)"
"(64, 107)"
"(43, 48)"
"(13, 59)"
"(135, 180)"
"(74, 64)"
"(81, 108)"
"(22, 140)"
"(113, 34)"
"(117, 40)"
"(97, 153)"
"(47, 24)"
