"(45, 24)"
"(18, 69)"
"(60, 52)"
"(49, 19)"
"(11, 57)"
"(29, 30)"
"(61, 38)"
"(61, 60)"
"(41, 48)"
"(63, 46)"
"(58, 65)"
"(32, 64)"
"(3, 20)"
"(60, 35)"
"(40, 73)"
"(23, 15)"
"(2, 35)"
"(36, 56)"
"(63, 18)"
"(54, 32)"
"(40, 42)"
"(24, 4)"
"(41, 7)"
"(23, 45)"
"(62, 48)"
"(47, 9)"
"(38, 67)"
"(5, 12)"
"(47, 51)"
"(51, 11)"
"(35, 45)"
"(40, 30)"
"(14, 19)"
"(53, 13)"
"(22, 4)"
"(30, 40)"
"(37, 31)"
"(37, 50)"
"(13, 43)"
"(20, 33)"
"(15, 59)"
"(47, 35)"
"(51, 3)"
"(13, 38)"
"(60, 43)"
"(10, 6)"
"(22, 55)"
"(12, 40)"
"(16, 37)"
"(2, 22)"
"(73, 68)"
"(38, 16)"
"(3, 39)"
"(22, 37)"
"(68, 72)"
"(68, 49)"
"(31, 65)"
"(17, 18)"
"(56, 5)"
"(69, 13)"
"(4, 59)"
"(72, 45)"
"(14, 67)"
"(47, 20)"
"(3, 42)"
"(13, 14)"
"(12, 31)"
"(62, 35)"
"(19, 56)"
"(6, 0)"
"(67, 26)"
"(71, 21)"
"(41, 57)"
"(56, 53)"
"(71, 70)"
"(14, 28)"
"(15, 10)"
"(8, 32)"
"(0, 56)"
"(5, 48)"
"(39, 61)"
"(52, 64)"
"(56, 41)"
"(57, 9)"
"(1, 46)"
"(70, 5)"
"(28, 52)"
"(30, 64)"
"(12, 11)"
"(2, 49)"
"(0, 57)"
"(7, 21)"
"(52, 11)"
"(73, 71)"
"(68, 52)"
"(17, 4)"
"(3, 31)"
"(51, 43)"
"(57, 6)"
"(44, 19)"
