"(59, 7, 83)"
"(12, 58, 15)"
"(24, 32, 42)"
"(76, 30, 4)"
"(38, 52, 24)"
"(44, 87, 72)"
"(74, 16, 88)"
"(110, 99, 74)"
"(54, 74, 91)"
"(55, 90, 83)"
"(103, 35, 28)"
"(89, 49, 105)"
"(75, 99, 97)"
"(112, 87, 65)"
"(85, 7, 44)"
"(8, 29, 87)"
"(90, 83, 110)"
"(60, 103, 24)"
"(78, 93, 31)"
"(43, 69, 81)"
"(90, 41, 14)"
"(48, 92, 74)"
"(69, 79, 115)"
"(23, 36, 0)"
"(29, 5, 43)"
"(41, 30, 66)"
"(15, 35, 30)"
"(12, 112, 37)"
"(71, 11, 90)"
"(72, 90, 53)"
"(68, 13, 108)"
"(49, 75, 109)"
"(5, 30, 42)"
"(81, 85, 91)"
"(63, 62, 80)"
"(96, 40, 5)"
"(82, 75, 16)"
"(48, 109, 13)"
"(108, 41, 89)"
"(57, 20, 66)"
"(65, 72, 7)"
"(86, 29, 70)"
"(101, 88, 76)"
"(32, 67, 55)"
"(84, 27, 27)"
"(75, 80, 68)"
"(7, 54, 4)"
"(30, 37, 38)"
"(69, 93, 74)"
"(110, 20, 104)"
"(5, 88, 36)"
"(13, 92, 6)"
"(2, 91, 71)"
"(27, 8, 21)"
"(29, 18, 61)"
"(43, 64, 29)"
"(60, 60, 10)"
"(105, 53, 84)"
"(59, 64, 106)"
"(53, 82, 114)"
"(87, 16, 17)"
"(11, 46, 28)"
"(10, 61, 65)"
"(30, 92, 87)"
"(34, 54, 105)"
"(97, 49, 28)"
"(74, 79, 15)"
"(69, 42, 100)"
"(102, 20, 45)"
"(112, 114, 28)"
"(71, 26, 22)"
"(65, 14, 28)"
"(68, 52, 63)"
"(84, 53, 27)"
"(32, 44, 9)"
"(50, 47, 95)"
"(56, 0, 109)"
"(36, 64, 69)"
"(93, 52, 108)"
"(14, 37, 8)"
"(14, 62, 62)"
"(88, 15, 71)"
"(78, 49, 44)"
"(15, 82, 9)"
"(25, 97, 39)"
"(55, 93, 25)"
"(54, 9, 7)"
"(7, 57, 0)"
"(4, 13, 75)"
"(65, 48, 86)"
"(52, 56, 23)"
"(53, 21, 99)"
"(88, 12, 14)"
"(71, 20, 81)"
"(108, 28, 74)"
"(76, 22, 80)"
"(28, 45, 48)"
"(65, 10, 12)"
"(61, 79, 106)"
"(107, 69, 29)"
