"(14, 4, 49)"
"(9, 20, 3)"
"(9, 48, 17)"
"(25, 9, 31)"
"(44, 15, 8)"
"(3, 24, 39)"
"(48, 17, 50)"
"(32, 9, 18)"
"(6, 30, 45)"
"(33, 2, 10)"
"(30, 26, 9)"
"(17, 35, 47)"
"(51, 47, 53)"
"(37, 1, 15)"
"(46, 35, 39)"
"(53, 11, 18)"
"(2, 26, 46)"
"(42, 15, 9)"
"(7, 34, 50)"
"(9, 41, 9)"
"(12, 35, 53)"
"(52, 45, 9)"
"(41, 28, 12)"
"(41, 6, 0)"
"(49, 53, 22)"
"(10, 8, 34)"
"(50, 33, 12)"
"(16, 37, 15)"
"(28, 42, 21)"
"(47, 46, 41)"
"(31, 30, 34)"
"(14, 39, 42)"
"(33, 54, 44)"
"(21, 27, 49)"
"(33, 23, 27)"
"(1, 43, 23)"
"(30, 54, 50)"
"(34, 40, 13)"
"(13, 12, 47)"
"(54, 41, 25)"
"(39, 40, 45)"
"(32, 8, 47)"
"(51, 42, 23)"
"(7, 13, 18)"
"(34, 29, 27)"
"(40, 1, 35)"
"(3, 47, 54)"
"(29, 52, 17)"
"(36, 32, 21)"
"(8, 39, 45)"
"(46, 2, 27)"
"(2, 7, 7)"
"(20, 46, 44)"
"(49, 9, 35)"
"(16, 25, 52)"
"(14, 4, 23)"
"(33, 11, 46)"
"(6, 16, 39)"
"(49, 37, 7)"
"(47, 33, 30)"
"(34, 52, 24)"
"(40, 13, 17)"
"(31, 31, 16)"
"(54, 17, 22)"
"(20, 32, 30)"
"(26, 31, 30)"
"(54, 47, 9)"
"(22, 9, 38)"
"(52, 14, 13)"
"(12, 34, 30)"
"(1, 35, 29)"
"(44, 32, 41)"
"(16, 53, 49)"
"(25, 48, 38)"
"(26, 37, 20)"
"(52, 46, 48)"
"(17, 18, 31)"
"(32, 30, 29)"
"(29, 10, 54)"
"(0, 24, 39)"
"(30, 5, 9)"
"(50, 30, 4)"
"(49, 13, 22)"
"(22, 44, 28)"
"(26, 34, 50)"
"(35, 49, 43)"
"(46, 9, 29)"
"(11, 48, 41)"
"(48, 31, 0)"
"(31, 18, 0)"
"(1, 49, 50)"
"(10, 43, 15)"
"(2, 46, 17)"
"(50, 20, 26)"
"(22, 37, 38)"
"(50, 15, 45)"
"(26, 46, 11)"
"(19, 9, 47)"
"(25, 8, 6)"
"(46, 5, 32)"
