"(5, 12, 2)"
"(16, 0, 9)"
"(6, 14, 5)"
"(12, 11, 2)"
"(9, 13, 6)"
"(14, 8, 9)"
"(9, 11, 14)"
"(0, 12, 2)"
"(3, 2, 8)"
"(12, 7, 9)"
"(3, 12, 8)"
"(14, 1, 8)"
"(4, 9, 0)"
"(10, 1, 7)"
"(8, 14, 4)"
"(12, 16, 7)"
"(11, 9, 13)"
"(11, 16, 14)"
"(1, 16, 11)"
"(15, 1, 8)"
"(16, 8, 6)"
"(4, 13, 5)"
"(12, 1, 8)"
"(1, 8, 16)"
"(7, 11, 9)"
"(10, 4, 1)"
"(10, 6, 5)"
"(1, 6, 15)"
"(9, 7, 8)"
"(3, 6, 6)"
"(8, 5, 12)"
"(3, 13, 16)"
"(8, 0, 7)"
"(1, 16, 10)"
"(6, 4, 2)"
"(6, 0, 4)"
"(13, 16, 2)"
"(3, 3, 5)"
"(3, 4, 15)"
"(16, 11, 13)"
"(5, 0, 6)"
"(15, 1, 0)"
"(3, 15, 15)"
"(9, 12, 5)"
"(15, 1, 1)"
"(15, 0, 1)"
"(9, 13, 0)"
"(7, 0, 6)"
"(12, 16, 2)"
"(16, 0, 2)"
"(7, 10, 12)"
"(7, 10, 7)"
"(4, 11, 4)"
"(15, 9, 14)"
"(0, 15, 16)"
"(7, 6, 0)"
"(6, 12, 3)"
"(8, 7, 11)"
"(11, 9, 12)"
"(7, 7, 9)"
"(8, 3, 16)"
"(12, 10, 13)"
"(10, 1, 7)"
"(12, 1, 9)"
"(3, 10, 14)"
"(14, 14, 6)"
"(5, 6, 4)"
"(11, 8, 10)"
"(3, 5, 12)"
"(12, 11, 9)"
"(15, 10, 6)"
"(5, 3, 13)"
"(4, 4, 4)"
"(8, 5, 10)"
"(3, 4, 15)"
"(11, 14, 10)"
"(16, 6, 7)"
"(10, 9, 0)"
"(16, 5, 6)"
"(14, 14, 9)"
"(12, 16, 14)"
"(4, 14, 0)"
"(2, 10, 0)"
"(12, 1, 13)"
"(5, 13, 5)"
"(2, 7, 15)"
"(10, 13, 12)"
"(6, 9, 13)"
"(3, 4, 1)"
"(0, 1, 4)"
"(9, 12, 15)"
"(7, 13, 0)"
"(10, 12, 9)"
"(8, 2, 8)"
"(0, 1, 11)"
"(3, 1, 9)"
"(16, 3, 8)"
"(4, 16, 12)"
"(3, 6, 9)"
"(14, 9, 3)"
