"(20, 7, 14, 3, 18)"
"(5, 14, 4, 26, 20)"
"(4, 18, 5, 3, 29)"
"(21, 3, 28, 30, 1)"
"(6, 21, 13, 15, 8)"
"(6, 9, 5, 5, 5)"
"(8, 6, 9, 25, 30)"
"(29, 15, 2, 5, 21)"
"(26, 2, 5, 12, 6)"
"(8, 30, 19, 30, 0)"
"(22, 19, 12, 1, 20)"
"(20, 28, 20, 4, 6)"
"(21, 17, 3, 14, 25)"
"(11, 4, 28, 30, 22)"
"(15, 21, 4, 24, 0)"
"(23, 19, 9, 6, 27)"
"(16, 12, 4, 25, 26)"
"(11, 18, 4, 3, 25)"
"(18, 26, 19, 4, 16)"
"(29, 0, 27, 12, 23)"
"(0, 7, 11, 1, 29)"
"(24, 8, 17, 9, 10)"
"(7, 18, 8, 3, 19)"
"(0, 2, 8, 25, 12)"
"(13, 14, 14, 2, 7)"
"(10, 4, 20, 28, 15)"
"(22, 3, 28, 6, 28)"
"(20, 15, 1, 20, 24)"
"(18, 1, 25, 8, 26)"
"(22, 5, 27, 9, 4)"
"(10, 11, 22, 8, 16)"
"(18, 6, 15, 27, 16)"
"(5, 20, 24, 19, 28)"
"(25, 11, 7, 17, 11)"
"(15, 15, 18, 27, 27)"
"(19, 15, 4, 9, 0)"
"(0, 14, 23, 28, 18)"
"(3, 29, 9, 24, 18)"
"(20, 22, 5, 21, 17)"
"(23, 2, 29, 30, 7)"
"(23, 7, 25, 1, 9)"
"(24, 5, 15, 30, 2)"
"(6, 11, 27, 4, 12)"
"(15, 20, 5, 10, 16)"
"(19, 15, 14, 4, 15)"
"(2, 6, 19, 9, 8)"
"(18, 21, 26, 9, 14)"
"(8, 20, 25, 27, 20)"
"(20, 22, 15, 8, 27)"
"(3, 9, 18, 19, 11)"
"(4, 20, 9, 23, 7)"
"(3, 20, 8, 24, 3)"
"(19, 28, 6, 17, 14)"
"(0, 24, 14, 14, 6)"
"(8, 18, 1, 15, 13)"
"(22, 27, 15, 12, 29)"
"(20, 2, 29, 20, 17)"
"(28, 22, 11, 26, 30)"
"(4, 5, 2, 22, 13)"
"(15, 12, 5, 4, 21)"
"(7, 3, 24, 14, 3)"
"(7, 16, 22, 4, 22)"
"(3, 12, 0, 5, 3)"
"(28, 16, 15, 9, 3)"
"(11, 0, 28, 29, 16)"
"(25, 26, 27, 11, 1)"
"(15, 8, 21, 7, 28)"
"(26, 6, 15, 26, 21)"
"(3, 7, 19, 3, 1)"
"(28, 3, 21, 1, 26)"
"(16, 20, 12, 14, 23)"
"(22, 1, 6, 14, 8)"
"(2, 27, 7, 23, 23)"
"(10, 30, 15, 19, 28)"
"(25, 24, 14, 8, 30)"
"(0, 30, 8, 14, 3)"
"(30, 6, 7, 12, 2)"
"(25, 5, 21, 11, 26)"
"(9, 29, 7, 1, 14)"
"(25, 29, 8, 9, 21)"
"(22, 13, 28, 19, 3)"
"(7, 1, 2, 2, 11)"
"(26, 8, 29, 15, 21)"
"(8, 22, 27, 16, 24)"
"(24, 8, 20, 21, 1)"
"(26, 7, 16, 14, 7)"
"(17, 19, 11, 5, 29)"
"(26, 24, 15, 2, 4)"
"(23, 20, 29, 28, 12)"
"(21, 5, 20, 15, 29)"
"(15, 21, 4, 7, 20)"
"(4, 27, 1, 28, 25)"
"(16, 2, 10, 23, 21)"
"(29, 11, 7, 10, 21)"
"(13, 22, 22, 13, 19)"
"(16, 30, 5, 1, 23)"
"(24, 9, 5, 5, 21)"
"(14, 9, 26, 4, 1)"
"(7, 13, 23, 24, 23)"
"(0, 20, 17, 6, 7)"
