"(80,)"
"(60,)"
"(73,)"
"(15,)"
"(74,)"
"(21,)"
"(16,)"
"(22,)"
"(30,)"
"(21,)"
"(38,)"
"(71,)"
"(80,)"
"(72,)"
"(19,)"
"(9,)"
"(57,)"
"(7,)"
"(53,)"
"(67,)"
"(33,)"
"(17,)"
"(64,)"
"(39,)"
"(44,)"
"(25,)"
"(15,)"
"(20,)"
"(26,)"
"(32,)"
"(61,)"
"(29,)"
"(14,)"
"(10,)"
"(37,)"
"(73,)"
"(50,)"
"(16,)"
"(27,)"
"(58,)"
"(9,)"
"(0,)"
"(55,)"
"(49,)"
"(65,)"
"(43,)"
"(60,)"
"(54,)"
"(18,)"
"(41,)"
"(46,)"
"(28,)"
"(49,)"
"(8,)"
"(76,)"
"(53,)"
"(68,)"
"(76,)"
"(15,)"
"(59,)"
"(36,)"
"(25,)"
"(44,)"
"(77,)"
"(11,)"
"(26,)"
"(52,)"
"(2,)"
"(30,)"
"(0,)"
"(61,)"
"(61,)"
"(65,)"
"(47,)"
"(29,)"
"(45,)"
"(5,)"
"(34,)"
"(59,)"
"(53,)"
"(31,)"
"(62,)"
"(24,)"
"(66,)"
"(8,)"
"(56,)"
"(51,)"
"(19,)"
"(18,)"
"(44,)"
"(39,)"
"(16,)"
"(49,)"
"(54,)"
"(4,)"
"(19,)"
"(58,)"
"(9,)"
"(60,)"
"(34,)"
