"(23,)"
"(0,)"
"(4,)"
"(16,)"
"(12,)"
"(22,)"
"(6,)"
"(0,)"
"(4,)"
"(23,)"
"(12,)"
"(19,)"
"(14,)"
"(27,)"
"(16,)"
"(15,)"
"(0,)"
"(25,)"
"(26,)"
"(0,)"
"(18,)"
"(24,)"
"(7,)"
"(21,)"
"(7,)"
"(3,)"
"(24,)"
"(4,)"
"(8,)"
"(0,)"
"(2,)"
"(23,)"
"(11,)"
"(14,)"
"(21,)"
"(4,)"
"(6,)"
"(7,)"
"(7,)"
"(21,)"
"(17,)"
"(14,)"
"(6,)"
"(5,)"
"(2,)"
"(16,)"
"(27,)"
"(26,)"
"(21,)"
"(6,)"
"(13,)"
"(26,)"
"(4,)"
"(13,)"
"(8,)"
"(27,)"
"(7,)"
"(14,)"
"(26,)"
"(21,)"
"(20,)"
"(25,)"
"(25,)"
"(20,)"
"(12,)"
"(21,)"
"(10,)"
"(17,)"
"(13,)"
"(5,)"
"(5,)"
"(27,)"
"(18,)"
"(28,)"
"(19,)"
"(14,)"
"(12,)"
"(8,)"
"(20,)"
"(4,)"
"(2,)"
"(9,)"
"(15,)"
"(3,)"
"(6,)"
"(28,)"
"(18,)"
"(0,)"
"(13,)"
"(5,)"
"(5,)"
"(4,)"
"(27,)"
"(21,)"
"(19,)"
"(26,)"
"(27,)"
"(11,)"
"(2,)"
"(9,)"
