"(63, 62, 8)"
"(54, 52, 12)"
"(51, 19, 9)"
"(33, 65, 44)"
"(69, 7, 2)"
"(46, 42, 47)"
"(13, 24, 13)"
"(4, 20, 60)"
"(39, 49, 18)"
"(50, 24, 68)"
"(53, 21, 53)"
"(42, 7, 59)"
"(64, 39, 42)"
"(47, 4, 23)"
"(24, 40, 26)"
"(48, 13, 63)"
"(49, 20, 54)"
"(18, 28, 44)"
"(51, 32, 6)"
"(23, 63, 35)"
"(50, 18, 2)"
"(49, 42, 49)"
"(15, 31, 9)"
"(51, 57, 58)"
"(11, 7, 16)"
"(35, 11, 64)"
"(26, 38, 36)"
"(27, 59, 66)"
"(3, 22, 55)"
"(46, 57, 42)"
"(10, 39, 52)"
"(54, 53, 2)"
"(27, 48, 38)"
"(18, 9, 57)"
"(18, 54, 47)"
"(29, 24, 25)"
"(14, 48, 35)"
"(19, 51, 57)"
"(32, 0, 5)"
"(36, 34, 58)"
"(25, 20, 12)"
"(10, 63, 65)"
"(7, 62, 44)"
"(60, 52, 12)"
"(41, 30, 63)"
"(28, 57, 55)"
"(20, 20, 69)"
"(14, 69, 23)"
"(25, 35, 10)"
"(54, 66, 52)"
"(31, 38, 50)"
"(31, 43, 18)"
"(14, 46, 11)"
"(67, 48, 57)"
"(29, 57, 13)"
"(63, 65, 14)"
"(35, 19, 17)"
"(47, 2, 51)"
"(7, 68, 0)"
"(37, 15, 46)"
"(41, 26, 22)"
"(31, 60, 46)"
"(57, 9, 4)"
"(7, 38, 49)"
"(22, 25, 19)"
"(58, 31, 29)"
"(4, 12, 66)"
"(8, 32, 1)"
"(31, 49, 17)"
"(49, 69, 37)"
"(32, 51, 6)"
"(44, 57, 15)"
"(29, 33, 57)"
"(21, 24, 24)"
"(38, 59, 13)"
"(52, 61, 19)"
"(9, 34, 41)"
"(22, 59, 38)"
"(57, 14, 34)"
"(24, 68, 3)"
"(51, 30, 17)"
"(2, 65, 14)"
"(1, 68, 31)"
"(44, 23, 68)"
"(44, 65, 31)"
"(64, 32, 53)"
"(37, 29, 9)"
"(32, 5, 54)"
"(42, 63, 57)"
"(65, 26, 18)"
"(55, 2, 22)"
"(51, 66, 56)"
"(51, 51, 9)"
"(38, 68, 30)"
"(8, 7, 63)"
"(46, 33, 42)"
"(44, 10, 50)"
"(7, 41, 18)"
"(43, 50, 51)"
"(43, 41, 42)"
