"(20, 5, 17, 14)"
"(23, 5, 6, 9)"
"(8, 14, 21, 22)"
"(2, 8, 14, 18)"
"(10, 13, 7, 4)"
"(9, 22, 13, 6)"
"(23, 18, 5, 10)"
"(3, 10, 13, 14)"
"(20, 11, 21, 14)"
"(22, 13, 7, 14)"
"(2, 9, 13, 22)"
"(1, 8, 19, 6)"
"(14, 19, 23, 16)"
"(20, 9, 0, 5)"
"(23, 20, 13, 9)"
"(23, 15, 15, 7)"
"(14, 15, 14, 18)"
"(18, 20, 5, 21)"
"(5, 11, 18, 8)"
"(18, 5, 11, 24)"
"(14, 12, 22, 16)"
"(2, 21, 13, 4)"
"(18, 11, 3, 14)"
"(5, 13, 3, 21)"
"(18, 16, 20, 16)"
"(0, 19, 3, 12)"
"(22, 5, 9, 22)"
"(17, 23, 14, 17)"
"(16, 20, 14, 8)"
"(7, 11, 6, 3)"
"(10, 7, 15, 12)"
"(17, 21, 10, 7)"
"(10, 17, 4, 10)"
"(6, 14, 0, 21)"
"(18, 20, 20, 16)"
"(1, 4, 3, 11)"
"(20, 19, 12, 3)"
"(23, 24, 15, 20)"
"(15, 6, 18, 15)"
"(9, 12, 23, 13)"
"(15, 24, 14, 6)"
"(0, 20, 0, 11)"
"(23, 15, 20, 7)"
"(0, 21, 13, 12)"
"(24, 10, 8, 9)"
"(24, 18, 14, 21)"
"(12, 24, 13, 11)"
"(24, 24, 2, 1)"
"(22, 12, 6, 0)"
"(10, 15, 15, 8)"
"(12, 9, 10, 21)"
"(16, 13, 8, 7)"
"(9, 10, 4, 11)"
"(15, 24, 11, 21)"
"(5, 23, 0, 10)"
"(1, 24, 5, 10)"
"(4, 0, 19, 17)"
"(9, 3, 3, 3)"
"(19, 13, 4, 14)"
"(7, 20, 0, 24)"
"(22, 7, 1, 21)"
"(13, 1, 7, 0)"
"(2, 16, 4, 21)"
"(4, 13, 13, 10)"
"(6, 15, 12, 1)"
"(12, 13, 13, 24)"
"(8, 11, 9, 4)"
"(2, 10, 7, 21)"
"(20, 5, 20, 5)"
"(24, 3, 14, 1)"
"(13, 18, 1, 10)"
"(5, 13, 10, 4)"
"(5, 5, 18, 10)"
"(3, 10, 19, 12)"
"(24, 21, 15, 13)"
"(7, 1, 21, 0)"
"(1, 16, 3, 14)"
"(10, 8, 4, 23)"
"(4, 15, 17, 16)"
"(20, 19, 7, 24)"
"(22, 2, 15, 4)"
"(17, 16, 1, 10)"
"(7, 16, 16, 23)"
"(14, 9, 22, 19)"
"(9, 21, 12, 23)"
"(0, 11, 7, 23)"
"(14, 13, 7, 15)"
"(3, 21, 21, 0)"
"(21, 9, 7, 18)"
"(19, 4, 2, 5)"
"(5, 11, 24, 1)"
"(21, 11, 22, 18)"
"(23, 24, 20, 1)"
"(20, 22, 11, 18)"
"(22, 19, 8, 12)"
"(18, 9, 7, 7)"
"(7, 8, 15, 7)"
"(10, 23, 7, 4)"
"(2, 18, 10, 21)"
"(15, 14, 13, 23)"
