"(289, 0)"
"(310, 110)"
"(223, 157)"
"(96, 264)"
"(290, 156)"
"(76, 93)"
"(240, 112)"
"(100, 169)"
"(141, 113)"
"(62, 19)"
"(10, 58)"
"(297, 61)"
"(195, 306)"
"(82, 46)"
"(231, 176)"
"(285, 132)"
"(245, 232)"
"(281, 134)"
"(93, 251)"
"(138, 160)"
"(86, 161)"
"(105, 299)"
"(89, 242)"
"(239, 188)"
"(256, 15)"
"(113, 112)"
"(140, 193)"
"(301, 177)"
"(307, 29)"
"(260, 268)"
"(27, 27)"
"(28, 191)"
"(122, 128)"
"(177, 158)"
"(112, 33)"
"(112, 68)"
"(102, 272)"
"(230, 37)"
"(102, 312)"
"(266, 264)"
"(309, 31)"
"(43, 284)"
"(44, 272)"
"(93, 79)"
"(66, 217)"
"(52, 75)"
"(115, 8)"
"(283, 121)"
"(66, 291)"
"(279, 211)"
"(91, 135)"
"(134, 129)"
"(291, 230)"
"(308, 278)"
"(146, 173)"
"(265, 260)"
"(288, 242)"
"(132, 281)"
"(290, 161)"
"(44, 24)"
"(121, 153)"
"(11, 34)"
"(152, 132)"
"(51, 273)"
"(7, 23)"
"(213, 210)"
"(167, 72)"
"(131, 246)"
"(174, 54)"
"(248, 144)"
"(220, 210)"
"(72, 196)"
"(125, 133)"
"(47, 137)"
"(5, 162)"
"(246, 44)"
"(301, 235)"
"(95, 38)"
"(311, 34)"
"(206, 52)"
"(235, 28)"
"(253, 259)"
"(78, 154)"
"(131, 309)"
"(67, 30)"
"(34, 203)"
"(66, 186)"
"(56, 83)"
"(189, 161)"
"(103, 141)"
"(73, 165)"
"(112, 250)"
"(10, 233)"
"(190, 90)"
"(165, 195)"
"(46, 104)"
"(152, 142)"
"(259, 243)"
"(40, 117)"
"(5, 175)"
