"(19, 9)"
"(10, 8)"
"(13, 2)"
"(0, 0)"
"(5, 21)"
"(19, 21)"
"(6, 14)"
"(21, 11)"
"(12, 20)"
"(2, 3)"
"(13, 12)"
"(12, 22)"
"(3, 21)"
"(18, 19)"
"(22, 22)"
"(17, 8)"
"(19, 7)"
"(6, 15)"
"(4, 16)"
"(7, 1)"
"(0, 3)"
"(12, 6)"
"(20, 4)"
"(22, 11)"
"(9, 16)"
"(3, 0)"
"(5, 18)"
"(5, 6)"
"(9, 20)"
"(15, 21)"
"(21, 16)"
"(2, 18)"
"(20, 18)"
"(14, 8)"
"(16, 15)"
"(11, 18)"
"(3, 14)"
"(13, 22)"
"(17, 9)"
"(6, 18)"
"(1, 4)"
"(17, 17)"
"(5, 16)"
"(4, 1)"
"(1, 22)"
"(12, 8)"
"(21, 21)"
"(8, 14)"
"(4, 21)"
"(7, 14)"
"(2, 3)"
"(12, 1)"
"(17, 9)"
"(14, 4)"
"(15, 17)"
"(15, 0)"
"(5, 8)"
"(22, 17)"
"(16, 19)"
"(12, 5)"
"(16, 10)"
"(8, 21)"
"(11, 18)"
"(3, 15)"
"(8, 1)"
"(12, 15)"
"(19, 15)"
"(9, 1)"
"(2, 14)"
"(19, 3)"
"(8, 21)"
"(4, 1)"
"(10, 9)"
"(6, 0)"
"(21, 22)"
"(12, 20)"
"(19, 3)"
"(18, 13)"
"(15, 13)"
"(16, 16)"
"(14, 20)"
"(5, 13)"
"(2, 14)"
"(12, 5)"
"(18, 18)"
"(8, 22)"
"(9, 14)"
"(8, 21)"
"(13, 5)"
"(12, 9)"
"(14, 7)"
"(8, 10)"
"(5, 15)"
"(5, 11)"
"(7, 3)"
"(12, 0)"
"(10, 9)"
"(7, 20)"
"(4, 6)"
"(1, 9)"
