"(12, 46)"
"(48, 18)"
"(3, 24)"
"(0, 21)"
"(34, 26)"
"(42, 28)"
"(23, 4)"
"(42, 30)"
"(30, 35)"
"(38, 1)"
"(6, 39)"
"(25, 30)"
"(32, 14)"
"(49, 31)"
"(27, 36)"
"(25, 42)"
"(2, 11)"
"(34, 32)"
"(10, 48)"
"(7, 15)"
"(27, 14)"
"(7, 0)"
"(41, 2)"
"(21, 32)"
"(38, 15)"
"(27, 42)"
"(35, 37)"
"(14, 12)"
"(19, 23)"
"(38, 36)"
"(4, 39)"
"(33, 14)"
"(14, 20)"
"(48, 33)"
"(17, 48)"
"(44, 10)"
"(37, 4)"
"(42, 47)"
"(9, 15)"
"(43, 16)"
"(2, 15)"
"(39, 29)"
"(5, 44)"
"(25, 40)"
"(15, 10)"
"(20, 1)"
"(37, 9)"
"(20, 35)"
"(31, 44)"
"(34, 32)"
"(30, 2)"
"(30, 41)"
"(40, 7)"
"(49, 37)"
"(31, 4)"
"(49, 25)"
"(23, 21)"
"(1, 49)"
"(13, 15)"
"(34, 16)"
"(45, 15)"
"(35, 1)"
"(27, 22)"
"(41, 44)"
"(32, 8)"
"(30, 39)"
"(44, 31)"
"(49, 6)"
"(38, 37)"
"(1, 37)"
"(30, 0)"
"(46, 34)"
"(17, 36)"
"(26, 43)"
"(15, 28)"
"(18, 9)"
"(2, 44)"
"(47, 31)"
"(32, 9)"
"(22, 13)"
"(24, 10)"
"(21, 29)"
"(21, 41)"
"(44, 14)"
"(2, 40)"
"(18, 25)"
"(25, 30)"
"(18, 14)"
"(38, 42)"
"(28, 48)"
"(26, 6)"
"(39, 6)"
"(39, 35)"
"(44, 19)"
"(49, 31)"
"(39, 33)"
"(15, 27)"
"(28, 12)"
"(41, 17)"
"(14, 44)"
