"(82, 4)"
"(11, 52)"
"(94, 130)"
"(103, 10)"
"(72, 75)"
"(56, 76)"
"(59, 80)"
"(6, 66)"
"(92, 99)"
"(17, 32)"
"(119, 110)"
"(105, 49)"
"(107, 59)"
"(30, 116)"
"(111, 72)"
"(5, 108)"
"(86, 79)"
"(35, 6)"
"(38, 127)"
"(71, 20)"
"(86, 25)"
"(125, 111)"
"(117, 80)"
"(97, 126)"
"(106, 78)"
"(115, 80)"
"(128, 51)"
"(63, 128)"
"(123, 56)"
"(23, 17)"
"(69, 70)"
"(20, 126)"
"(106, 11)"
"(21, 19)"
"(37, 99)"
"(28, 82)"
"(64, 13)"
"(102, 116)"
"(80, 122)"
"(82, 107)"
"(54, 72)"
"(114, 7)"
"(6, 0)"
"(89, 125)"
"(87, 125)"
"(68, 81)"
"(60, 7)"
"(49, 21)"
"(122, 109)"
"(70, 85)"
"(91, 12)"
"(115, 124)"
"(70, 12)"
"(79, 66)"
"(21, 28)"
"(63, 5)"
"(49, 6)"
"(103, 60)"
"(7, 39)"
"(11, 22)"
"(129, 126)"
"(52, 81)"
"(42, 59)"
"(108, 79)"
"(112, 36)"
"(76, 37)"
"(70, 117)"
"(100, 120)"
"(77, 25)"
"(33, 46)"
"(89, 81)"
"(106, 1)"
"(14, 91)"
"(42, 121)"
"(76, 26)"
"(77, 33)"
"(72, 115)"
"(55, 103)"
"(123, 124)"
"(18, 15)"
"(101, 131)"
"(20, 78)"
"(97, 40)"
"(23, 107)"
"(100, 47)"
"(111, 21)"
"(95, 130)"
"(120, 61)"
"(83, 63)"
"(49, 97)"
"(129, 36)"
"(5, 68)"
"(32, 54)"
"(28, 52)"
"(84, 129)"
"(70, 22)"
"(27, 119)"
"(128, 56)"
"(118, 69)"
"(59, 104)"
