"(20, 29)"
"(13, 36)"
"(41, 15)"
"(4, 13)"
"(8, 2)"
"(30, 50)"
"(18, 36)"
"(36, 60)"
"(12, 19)"
"(33, 4)"
"(5, 51)"
"(21, 17)"
"(3, 38)"
"(47, 47)"
"(21, 69)"
"(23, 36)"
"(25, 57)"
"(59, 9)"
"(73, 58)"
"(27, 57)"
"(18, 6)"
"(69, 37)"
"(50, 49)"
"(5, 78)"
"(56, 65)"
"(38, 2)"
"(78, 63)"
"(40, 76)"
"(21, 52)"
"(64, 34)"
"(58, 48)"
"(15, 33)"
"(59, 7)"
"(19, 27)"
"(44, 42)"
"(61, 50)"
"(32, 50)"
"(31, 0)"
"(35, 9)"
"(48, 73)"
"(22, 59)"
"(75, 29)"
"(62, 46)"
"(68, 41)"
"(53, 54)"
"(44, 27)"
"(5, 61)"
"(15, 19)"
"(49, 29)"
"(7, 61)"
"(61, 3)"
"(7, 72)"
"(1, 73)"
"(13, 64)"
"(79, 59)"
"(37, 48)"
"(18, 27)"
"(68, 4)"
"(14, 56)"
"(23, 17)"
"(10, 66)"
"(67, 25)"
"(59, 28)"
"(48, 9)"
"(13, 25)"
"(21, 29)"
"(21, 80)"
"(41, 78)"
"(44, 19)"
"(6, 64)"
"(58, 43)"
"(53, 27)"
"(12, 15)"
"(14, 18)"
"(24, 80)"
"(27, 74)"
"(42, 29)"
"(68, 38)"
"(10, 8)"
"(75, 17)"
"(33, 62)"
"(79, 75)"
"(67, 75)"
"(74, 52)"
"(30, 62)"
"(13, 61)"
"(41, 45)"
"(31, 6)"
"(45, 0)"
"(62, 68)"
"(60, 12)"
"(60, 76)"
"(24, 39)"
"(29, 55)"
"(76, 65)"
"(74, 12)"
"(73, 51)"
"(0, 69)"
"(76, 73)"
"(62, 66)"
