"(45, 115)"
"(112, 57)"
"(48, 36)"
"(18, 39)"
"(32, 142)"
"(71, 108)"
"(63, 100)"
"(90, 3)"
"(78, 36)"
"(90, 48)"
"(58, 125)"
"(96, 110)"
"(51, 131)"
"(70, 68)"
"(31, 127)"
"(105, 80)"
"(32, 129)"
"(139, 11)"
"(95, 25)"
"(17, 65)"
"(54, 90)"
"(82, 71)"
"(22, 29)"
"(16, 56)"
"(96, 123)"
"(118, 47)"
"(80, 88)"
"(71, 115)"
"(128, 71)"
"(66, 104)"
"(137, 54)"
"(55, 32)"
"(113, 85)"
"(52, 98)"
"(103, 64)"
"(1, 18)"
"(144, 50)"
"(18, 70)"
"(148, 5)"
"(96, 124)"
"(143, 55)"
"(58, 93)"
"(92, 139)"
"(59, 106)"
"(124, 56)"
"(148, 87)"
"(84, 113)"
"(35, 75)"
"(6, 49)"
"(140, 56)"
"(126, 13)"
"(57, 44)"
"(27, 92)"
"(145, 96)"
"(96, 14)"
"(134, 23)"
"(4, 143)"
"(7, 138)"
"(69, 106)"
"(72, 92)"
"(22, 24)"
"(29, 83)"
"(89, 86)"
"(28, 101)"
"(83, 90)"
"(125, 25)"
"(40, 18)"
"(133, 47)"
"(22, 45)"
"(57, 96)"
"(138, 27)"
"(139, 141)"
"(67, 76)"
"(33, 29)"
"(12, 76)"
"(29, 40)"
"(24, 73)"
"(21, 68)"
"(99, 108)"
"(55, 63)"
"(59, 148)"
"(137, 137)"
"(7, 30)"
"(69, 65)"
"(84, 40)"
"(59, 123)"
"(90, 87)"
"(40, 13)"
"(117, 118)"
"(67, 5)"
"(61, 51)"
"(25, 112)"
"(135, 6)"
"(59, 65)"
"(88, 103)"
"(111, 94)"
"(78, 79)"
"(54, 52)"
"(80, 74)"
"(96, 146)"
