"(25, 67)"
"(96, 83)"
"(82, 37)"
"(98, 27)"
"(97, 71)"
"(93, 39)"
"(103, 109)"
"(106, 1)"
"(12, 75)"
"(4, 55)"
"(27, 45)"
"(93, 56)"
"(35, 26)"
"(97, 24)"
"(9, 20)"
"(62, 72)"
"(3, 48)"
"(71, 46)"
"(72, 73)"
"(20, 42)"
"(24, 71)"
"(79, 60)"
"(109, 107)"
"(60, 76)"
"(64, 38)"
"(72, 48)"
"(65, 40)"
"(8, 6)"
"(54, 20)"
"(106, 84)"
"(95, 41)"
"(13, 63)"
"(108, 68)"
"(19, 78)"
"(19, 46)"
"(99, 33)"
"(45, 84)"
"(100, 32)"
"(32, 95)"
"(21, 1)"
"(34, 93)"
"(109, 70)"
"(27, 71)"
"(80, 17)"
"(10, 37)"
"(58, 42)"
"(73, 30)"
"(44, 40)"
"(18, 8)"
"(20, 70)"
"(45, 63)"
"(17, 88)"
"(48, 107)"
"(102, 14)"
"(109, 103)"
"(54, 35)"
"(110, 56)"
"(42, 88)"
"(103, 59)"
"(92, 93)"
"(14, 87)"
"(65, 74)"
"(88, 65)"
"(77, 53)"
"(5, 40)"
"(20, 73)"
"(32, 86)"
"(106, 26)"
"(43, 61)"
"(87, 27)"
"(39, 57)"
"(74, 68)"
"(16, 61)"
"(84, 75)"
"(4, 24)"
"(84, 88)"
"(107, 0)"
"(23, 66)"
"(75, 59)"
"(101, 23)"
"(31, 19)"
"(91, 3)"
"(90, 30)"
"(73, 68)"
"(29, 58)"
"(0, 53)"
"(10, 11)"
"(51, 26)"
"(42, 50)"
"(97, 17)"
"(70, 13)"
"(102, 108)"
"(97, 97)"
"(1, 35)"
"(28, 6)"
"(67, 33)"
"(95, 40)"
"(8, 57)"
"(86, 43)"
"(15, 80)"
