"(6, 5, 11, 12)"
"(3, 17, 2, 15)"
"(14, 5, 20, 7)"
"(6, 23, 21, 23)"
"(17, 7, 9, 7)"
"(9, 15, 23, 18)"
"(19, 19, 22, 11)"
"(15, 5, 12, 9)"
"(15, 8, 12, 1)"
"(7, 6, 23, 11)"
"(17, 17, 19, 10)"
"(0, 12, 12, 14)"
"(5, 22, 5, 6)"
"(5, 0, 5, 8)"
"(21, 20, 4, 5)"
"(21, 15, 14, 2)"
"(13, 23, 7, 1)"
"(4, 4, 17, 16)"
"(15, 8, 6, 16)"
"(7, 22, 8, 5)"
"(14, 6, 9, 20)"
"(22, 14, 3, 0)"
"(2, 10, 5, 21)"
"(0, 7, 6, 5)"
"(7, 6, 20, 2)"
"(23, 13, 12, 6)"
"(3, 16, 19, 1)"
"(16, 5, 16, 12)"
"(16, 11, 17, 0)"
"(17, 12, 14, 2)"
"(11, 13, 16, 23)"
"(15, 4, 16, 9)"
"(22, 18, 9, 23)"
"(8, 2, 1, 20)"
"(17, 15, 5, 9)"
"(8, 14, 13, 17)"
"(23, 22, 23, 23)"
"(20, 20, 17, 2)"
"(17, 18, 8, 13)"
"(9, 16, 15, 16)"
"(3, 4, 12, 4)"
"(17, 5, 8, 11)"
"(11, 21, 13, 12)"
"(13, 4, 4, 23)"
"(15, 6, 2, 22)"
"(19, 9, 3, 1)"
"(2, 22, 1, 11)"
"(6, 15, 6, 14)"
"(22, 22, 4, 23)"
"(10, 4, 17, 19)"
"(15, 8, 10, 3)"
"(20, 11, 12, 16)"
"(16, 17, 19, 3)"
"(21, 23, 6, 16)"
"(23, 9, 5, 3)"
"(3, 6, 15, 3)"
"(22, 23, 3, 16)"
"(21, 17, 18, 5)"
"(5, 14, 2, 10)"
"(13, 1, 11, 3)"
"(15, 17, 3, 7)"
"(4, 13, 1, 17)"
"(7, 14, 21, 3)"
"(10, 9, 17, 5)"
"(18, 19, 9, 6)"
"(17, 16, 8, 13)"
"(19, 16, 13, 5)"
"(9, 15, 10, 0)"
"(10, 4, 1, 7)"
"(4, 20, 15, 14)"
"(13, 18, 7, 2)"
"(4, 18, 4, 14)"
"(23, 6, 12, 21)"
"(21, 23, 13, 18)"
"(1, 23, 17, 23)"
"(7, 15, 0, 14)"
"(11, 21, 4, 0)"
"(11, 15, 6, 19)"
"(7, 6, 3, 23)"
"(18, 1, 6, 8)"
"(14, 7, 21, 22)"
"(11, 1, 20, 10)"
"(16, 0, 3, 12)"
"(8, 22, 23, 22)"
"(3, 13, 17, 3)"
"(13, 0, 11, 14)"
"(8, 5, 21, 2)"
"(10, 10, 19, 12)"
"(21, 9, 10, 11)"
"(22, 9, 22, 8)"
"(4, 8, 20, 4)"
"(10, 19, 16, 1)"
"(21, 21, 5, 19)"
"(14, 8, 1, 9)"
"(6, 18, 13, 17)"
"(13, 7, 8, 15)"
"(3, 2, 7, 21)"
"(6, 2, 6, 17)"
"(12, 14, 23, 13)"
"(19, 5, 16, 17)"
