"(10, 0)"
"(12, 28)"
"(21, 15)"
"(28, 1)"
"(24, 5)"
"(16, 4)"
"(17, 23)"
"(16, 3)"
"(28, 9)"
"(25, 25)"
"(17, 23)"
"(14, 26)"
"(6, 1)"
"(20, 10)"
"(27, 14)"
"(12, 21)"
"(16, 18)"
"(5, 8)"
"(24, 24)"
"(3, 7)"
"(5, 25)"
"(0, 27)"
"(23, 29)"
"(17, 18)"
"(0, 8)"
"(17, 23)"
"(3, 16)"
"(21, 24)"
"(1, 26)"
"(3, 23)"
"(2, 9)"
"(29, 11)"
"(24, 20)"
"(3, 5)"
"(6, 26)"
"(1, 4)"
"(28, 20)"
"(21, 2)"
"(26, 29)"
"(7, 12)"
"(8, 29)"
"(20, 13)"
"(7, 0)"
"(18, 24)"
"(27, 29)"
"(18, 1)"
"(1, 4)"
"(20, 20)"
"(25, 6)"
"(20, 11)"
"(0, 17)"
"(26, 25)"
"(5, 3)"
"(22, 0)"
"(2, 22)"
"(19, 29)"
"(14, 0)"
"(21, 19)"
"(21, 27)"
"(13, 4)"
"(25, 21)"
"(4, 17)"
"(19, 2)"
"(15, 12)"
"(21, 19)"
"(12, 1)"
"(17, 10)"
"(23, 23)"
"(15, 20)"
"(11, 10)"
"(16, 22)"
"(27, 8)"
"(22, 20)"
"(13, 23)"
"(28, 21)"
"(22, 22)"
"(21, 16)"
"(3, 15)"
"(7, 0)"
"(0, 20)"
"(13, 18)"
"(29, 8)"
"(19, 24)"
"(27, 9)"
"(3, 11)"
"(26, 21)"
"(11, 2)"
"(4, 27)"
"(23, 23)"
"(4, 2)"
"(23, 25)"
"(16, 21)"
"(7, 11)"
"(28, 10)"
"(15, 14)"
"(15, 15)"
"(4, 26)"
"(3, 6)"
"(9, 25)"
"(17, 26)"
