"(15, 66, 57, 132)"
"(129, 125, 23, 99)"
"(54, 89, 115, 62)"
"(8, 127, 62, 120)"
"(17, 118, 98, 63)"
"(57, 122, 82, 24)"
"(93, 44, 10, 102)"
"(32, 111, 8, 72)"
"(123, 119, 9, 68)"
"(30, 122, 18, 81)"
"(64, 16, 9, 94)"
"(15, 117, 93, 37)"
"(21, 99, 23, 64)"
"(4, 48, 54, 127)"
"(63, 103, 127, 46)"
"(121, 100, 23, 51)"
"(35, 87, 130, 128)"
"(68, 112, 94, 94)"
"(129, 31, 77, 53)"
"(83, 114, 87, 77)"
"(18, 87, 113, 8)"
"(19, 76, 118, 72)"
"(134, 25, 54, 31)"
"(22, 18, 68, 57)"
"(5, 116, 19, 124)"
"(116, 75, 22, 36)"
"(98, 20, 18, 57)"
"(10, 12, 34, 105)"
"(36, 99, 91, 5)"
"(41, 134, 37, 82)"
"(123, 86, 27, 110)"
"(130, 84, 102, 26)"
"(107, 33, 59, 22)"
"(40, 116, 42, 21)"
"(74, 131, 78, 7)"
"(100, 118, 18, 7)"
"(116, 128, 126, 6)"
"(108, 30, 101, 132)"
"(31, 32, 10, 86)"
"(101, 107, 18, 23)"
"(46, 66, 33, 47)"
"(12, 50, 74, 119)"
"(59, 69, 53, 54)"
"(77, 89, 92, 33)"
"(60, 21, 21, 30)"
"(36, 104, 114, 105)"
"(133, 41, 113, 99)"
"(66, 41, 119, 50)"
"(52, 113, 14, 73)"
"(26, 24, 126, 106)"
"(55, 21, 105, 44)"
"(66, 65, 87, 50)"
"(119, 69, 10, 107)"
"(51, 13, 127, 113)"
"(10, 5, 40, 25)"
"(111, 30, 18, 109)"
"(89, 72, 94, 101)"
"(30, 108, 124, 75)"
"(59, 101, 75, 31)"
"(88, 39, 6, 11)"
"(70, 65, 77, 58)"
"(73, 70, 88, 92)"
"(52, 126, 134, 18)"
"(81, 9, 9, 108)"
"(23, 97, 119, 49)"
"(79, 45, 131, 132)"
"(73, 4, 60, 24)"
"(100, 126, 103, 100)"
"(89, 13, 79, 54)"
"(43, 31, 65, 37)"
"(85, 107, 3, 29)"
"(39, 53, 76, 116)"
"(116, 3, 103, 118)"
"(113, 42, 116, 61)"
"(48, 112, 49, 44)"
"(25, 59, 92, 59)"
"(123, 36, 57, 135)"
"(134, 19, 111, 49)"
"(112, 111, 124, 2)"
"(12, 97, 37, 52)"
"(5, 130, 44, 17)"
"(124, 38, 105, 65)"
"(18, 104, 11, 45)"
"(41, 16, 72, 135)"
"(83, 120, 49, 124)"
"(14, 127, 69, 69)"
"(30, 96, 122, 21)"
"(25, 25, 100, 60)"
"(82, 9, 80, 57)"
"(53, 135, 59, 62)"
"(103, 127, 61, 114)"
"(16, 8, 97, 35)"
"(64, 55, 88, 121)"
"(5, 125, 95, 90)"
"(53, 12, 1, 70)"
"(115, 41, 12, 59)"
"(22, 85, 112, 135)"
"(22, 12, 109, 88)"
"(0, 24, 98, 85)"
"(2, 130, 92, 62)"
