"(52, 45, 7, 2)"
"(3, 31, 67, 10)"
"(34, 43, 25, 63)"
"(56, 37, 33, 50)"
"(67, 25, 4, 46)"
"(32, 56, 61, 39)"
"(56, 8, 63, 47)"
"(3, 35, 50, 62)"
"(16, 45, 54, 18)"
"(59, 20, 23, 31)"
"(24, 44, 2, 19)"
"(45, 8, 50, 40)"
"(45, 31, 26, 0)"
"(38, 21, 13, 35)"
"(52, 17, 51, 23)"
"(42, 3, 63, 53)"
"(20, 27, 21, 22)"
"(67, 67, 12, 3)"
"(34, 38, 58, 18)"
"(64, 47, 42, 68)"
"(66, 62, 3, 56)"
"(11, 1, 8, 26)"
"(38, 45, 42, 24)"
"(45, 52, 9, 11)"
"(66, 4, 49, 43)"
"(7, 1, 3, 30)"
"(13, 36, 62, 40)"
"(10, 20, 48, 64)"
"(45, 69, 19, 38)"
"(46, 38, 60, 53)"
"(33, 26, 9, 44)"
"(35, 13, 17, 62)"
"(13, 43, 64, 21)"
"(23, 20, 45, 57)"
"(39, 31, 10, 67)"
"(16, 57, 13, 32)"
"(69, 14, 66, 34)"
"(1, 30, 47, 3)"
"(59, 47, 13, 13)"
"(17, 7, 5, 8)"
"(30, 7, 12, 28)"
"(30, 53, 33, 58)"
"(19, 60, 34, 67)"
"(3, 64, 64, 19)"
"(51, 42, 38, 59)"
"(51, 16, 3, 0)"
"(54, 3, 8, 5)"
"(33, 67, 67, 22)"
"(40, 66, 68, 1)"
"(55, 39, 41, 42)"
"(45, 8, 30, 39)"
"(67, 41, 42, 57)"
"(65, 17, 37, 44)"
"(55, 25, 62, 61)"
"(27, 66, 46, 62)"
"(20, 8, 42, 27)"
"(2, 50, 5, 58)"
"(25, 23, 1, 21)"
"(8, 41, 11, 58)"
"(0, 13, 42, 37)"
"(59, 40, 65, 18)"
"(16, 5, 65, 46)"
"(34, 26, 59, 41)"
"(4, 23, 33, 1)"
"(65, 32, 25, 26)"
"(2, 13, 23, 22)"
"(24, 7, 64, 58)"
"(8, 50, 16, 10)"
"(39, 57, 68, 65)"
"(61, 48, 61, 2)"
"(65, 59, 51, 60)"
"(11, 14, 30, 34)"
"(22, 30, 5, 43)"
"(67, 27, 15, 36)"
"(16, 43, 41, 59)"
"(20, 31, 29, 51)"
"(4, 25, 18, 36)"
"(31, 68, 68, 0)"
"(3, 59, 7, 18)"
"(50, 27, 31, 45)"
"(17, 37, 54, 64)"
"(55, 13, 35, 40)"
"(21, 20, 6, 24)"
"(55, 56, 33, 31)"
"(66, 31, 2, 66)"
"(29, 12, 38, 58)"
"(57, 14, 28, 46)"
"(23, 6, 62, 4)"
"(45, 53, 51, 4)"
"(13, 33, 35, 10)"
"(41, 33, 60, 31)"
"(63, 68, 22, 62)"
"(5, 38, 19, 19)"
"(15, 2, 39, 36)"
"(3, 69, 46, 55)"
"(23, 17, 6, 0)"
"(66, 31, 38, 15)"
"(29, 5, 28, 26)"
"(16, 61, 35, 18)"
"(60, 4, 40, 22)"
