"(75,)"
"(7,)"
"(23,)"
"(46,)"
"(38,)"
"(24,)"
"(39,)"
"(56,)"
"(27,)"
"(8,)"
"(96,)"
"(49,)"
"(90,)"
"(52,)"
"(73,)"
"(110,)"
"(28,)"
"(84,)"
"(40,)"
"(31,)"
"(62,)"
"(57,)"
"(109,)"
"(103,)"
"(54,)"
"(48,)"
"(10,)"
"(49,)"
"(84,)"
"(15,)"
"(78,)"
"(7,)"
"(29,)"
"(77,)"
"(81,)"
"(60,)"
"(36,)"
"(13,)"
"(0,)"
"(77,)"
"(34,)"
"(89,)"
"(51,)"
"(42,)"
"(112,)"
"(58,)"
"(91,)"
"(99,)"
"(110,)"
"(0,)"
"(101,)"
"(58,)"
"(81,)"
"(0,)"
"(71,)"
"(42,)"
"(68,)"
"(60,)"
"(64,)"
"(71,)"
"(94,)"
"(10,)"
"(98,)"
"(34,)"
"(39,)"
"(60,)"
"(25,)"
"(65,)"
"(61,)"
"(58,)"
"(58,)"
"(115,)"
"(13,)"
"(4,)"
"(113,)"
"(78,)"
"(69,)"
"(0,)"
"(69,)"
"(6,)"
"(39,)"
"(29,)"
"(89,)"
"(59,)"
"(27,)"
"(45,)"
"(73,)"
"(72,)"
"(84,)"
"(11,)"
"(58,)"
"(17,)"
"(80,)"
"(95,)"
"(92,)"
"(51,)"
"(88,)"
"(93,)"
"(97,)"
"(86,)"
