"(107,)"
"(32,)"
"(85,)"
"(83,)"
"(77,)"
"(29,)"
"(6,)"
"(172,)"
"(95,)"
"(26,)"
"(16,)"
"(61,)"
"(9,)"
"(95,)"
"(150,)"
"(57,)"
"(163,)"
"(134,)"
"(72,)"
"(72,)"
"(78,)"
"(195,)"
"(165,)"
"(132,)"
"(50,)"
"(55,)"
"(132,)"
"(133,)"
"(34,)"
"(197,)"
"(75,)"
"(178,)"
"(102,)"
"(134,)"
"(133,)"
"(113,)"
"(153,)"
"(190,)"
"(203,)"
"(167,)"
"(92,)"
"(184,)"
"(56,)"
"(63,)"
"(55,)"
"(148,)"
"(114,)"
"(111,)"
"(184,)"
"(6,)"
"(75,)"
"(196,)"
"(53,)"
"(70,)"
"(11,)"
"(6,)"
"(139,)"
"(8,)"
"(70,)"
"(102,)"
"(144,)"
"(131,)"
"(5,)"
"(145,)"
"(88,)"
"(97,)"
"(169,)"
"(58,)"
"(118,)"
"(66,)"
"(182,)"
"(187,)"
"(16,)"
"(201,)"
"(52,)"
"(200,)"
"(127,)"
"(164,)"
"(139,)"
"(151,)"
"(205,)"
"(167,)"
"(42,)"
"(144,)"
"(103,)"
"(47,)"
"(89,)"
"(146,)"
"(109,)"
"(73,)"
"(43,)"
"(116,)"
"(69,)"
"(116,)"
"(181,)"
"(90,)"
"(109,)"
"(102,)"
"(139,)"
"(71,)"
