"(4, 6, 8, 0, 9)"
"(5, 16, 10, 4, 8)"
"(14, 8, 12, 10, 11)"
"(14, 2, 10, 4, 3)"
"(12, 15, 4, 9, 5)"
"(8, 6, 11, 14, 15)"
"(8, 1, 7, 14, 6)"
"(6, 8, 16, 7, 7)"
"(3, 3, 10, 16, 15)"
"(11, 4, 2, 16, 0)"
"(6, 14, 12, 6, 0)"
"(10, 8, 11, 7, 4)"
"(0, 8, 15, 16, 3)"
"(4, 2, 15, 13, 3)"
"(10, 5, 7, 4, 13)"
"(0, 10, 5, 7, 4)"
"(3, 10, 4, 0, 8)"
"(7, 6, 8, 7, 4)"
"(7, 14, 11, 5, 2)"
"(14, 5, 2, 7, 14)"
"(16, 6, 5, 4, 14)"
"(5, 10, 9, 14, 1)"
"(16, 1, 2, 2, 10)"
"(2, 12, 11, 1, 0)"
"(6, 12, 0, 5, 6)"
"(12, 4, 14, 15, 3)"
"(6, 0, 15, 16, 10)"
"(9, 9, 5, 15, 14)"
"(3, 10, 5, 5, 13)"
"(1, 12, 15, 0, 1)"
"(6, 1, 13, 4, 1)"
"(8, 13, 10, 8, 15)"
"(13, 13, 9, 4, 16)"
"(10, 9, 9, 3, 11)"
"(5, 14, 1, 4, 2)"
"(0, 13, 1, 7, 1)"
"(2, 16, 6, 9, 14)"
"(12, 3, 0, 3, 2)"
"(0, 7, 12, 10, 10)"
"(13, 8, 4, 2, 11)"
"(9, 9, 1, 6, 7)"
"(0, 12, 3, 2, 4)"
"(8, 7, 0, 14, 3)"
"(7, 15, 4, 5, 14)"
"(5, 2, 12, 6, 11)"
"(13, 2, 6, 9, 3)"
"(3, 3, 7, 0, 7)"
"(5, 13, 10, 8, 0)"
"(8, 1, 16, 11, 10)"
"(16, 8, 16, 0, 4)"
"(15, 16, 16, 15, 13)"
"(0, 13, 0, 5, 4)"
"(4, 11, 4, 12, 11)"
"(4, 9, 11, 14, 15)"
"(7, 1, 9, 0, 12)"
"(0, 9, 14, 16, 4)"
"(12, 16, 14, 4, 5)"
"(1, 5, 9, 8, 13)"
"(12, 3, 15, 8, 5)"
"(2, 11, 9, 5, 16)"
"(4, 12, 5, 4, 6)"
"(8, 9, 11, 11, 6)"
"(14, 5, 1, 0, 15)"
"(16, 11, 11, 9, 3)"
"(4, 6, 11, 16, 6)"
"(7, 4, 0, 10, 3)"
"(1, 3, 0, 9, 6)"
"(3, 9, 9, 12, 7)"
"(9, 2, 5, 0, 2)"
"(16, 4, 9, 9, 14)"
"(14, 11, 1, 12, 7)"
"(10, 15, 6, 7, 15)"
"(11, 9, 3, 3, 1)"
"(4, 4, 2, 7, 7)"
"(1, 7, 8, 5, 14)"
"(1, 16, 3, 9, 5)"
"(16, 9, 15, 8, 5)"
"(7, 1, 10, 9, 8)"
"(4, 12, 10, 4, 2)"
"(8, 2, 5, 4, 0)"
"(7, 8, 4, 10, 14)"
"(14, 8, 9, 10, 2)"
"(9, 1, 2, 4, 0)"
"(15, 13, 14, 9, 4)"
"(0, 14, 12, 13, 8)"
"(13, 10, 16, 1, 14)"
"(15, 13, 13, 16, 16)"
"(16, 13, 5, 4, 6)"
"(16, 12, 3, 1, 9)"
"(10, 8, 7, 6, 11)"
"(7, 1, 13, 1, 2)"
"(11, 1, 1, 12, 11)"
"(12, 12, 0, 9, 3)"
"(1, 9, 0, 10, 5)"
"(5, 9, 2, 13, 7)"
"(11, 2, 7, 0, 13)"
"(8, 4, 5, 5, 3)"
"(6, 8, 2, 6, 16)"
"(4, 2, 14, 14, 10)"
"(4, 13, 1, 8, 13)"
