"(37, 36)"
"(23, 33)"
"(23, 24)"
"(27, 17)"
"(17, 31)"
"(4, 24)"
"(17, 24)"
"(20, 3)"
"(5, 31)"
"(8, 10)"
"(30, 4)"
"(20, 14)"
"(7, 13)"
"(21, 26)"
"(24, 15)"
"(27, 6)"
"(18, 2)"
"(1, 35)"
"(6, 3)"
"(34, 18)"
"(31, 28)"
"(32, 33)"
"(33, 12)"
"(1, 8)"
"(33, 37)"
"(31, 15)"
"(9, 13)"
"(26, 33)"
"(16, 12)"
"(1, 0)"
"(3, 6)"
"(34, 14)"
"(14, 14)"
"(22, 13)"
"(33, 28)"
"(7, 29)"
"(6, 27)"
"(11, 16)"
"(17, 9)"
"(3, 14)"
"(30, 20)"
"(21, 17)"
"(4, 33)"
"(22, 37)"
"(7, 31)"
"(34, 0)"
"(0, 6)"
"(15, 34)"
"(5, 35)"
"(32, 22)"
"(14, 36)"
"(5, 34)"
"(33, 13)"
"(26, 14)"
"(27, 36)"
"(10, 17)"
"(32, 34)"
"(1, 9)"
"(16, 21)"
"(4, 37)"
"(16, 19)"
"(13, 31)"
"(32, 14)"
"(5, 19)"
"(33, 15)"
"(11, 31)"
"(12, 7)"
"(17, 7)"
"(24, 25)"
"(26, 35)"
"(32, 25)"
"(16, 35)"
"(22, 29)"
"(17, 16)"
"(17, 5)"
"(9, 9)"
"(21, 28)"
"(9, 15)"
"(5, 31)"
"(17, 4)"
"(3, 7)"
"(23, 6)"
"(35, 26)"
"(29, 13)"
"(19, 1)"
"(16, 31)"
"(24, 8)"
"(20, 35)"
"(11, 14)"
"(21, 17)"
"(32, 26)"
"(34, 17)"
"(9, 28)"
"(28, 22)"
"(33, 21)"
"(30, 30)"
"(15, 37)"
"(19, 36)"
"(36, 2)"
"(6, 23)"
