"(34,)"
"(1,)"
"(89,)"
"(47,)"
"(67,)"
"(92,)"
"(81,)"
"(91,)"
"(64,)"
"(64,)"
"(105,)"
"(16,)"
"(54,)"
"(11,)"
"(41,)"
"(54,)"
"(82,)"
"(97,)"
"(36,)"
"(2,)"
"(43,)"
"(89,)"
"(84,)"
"(74,)"
"(80,)"
"(42,)"
"(23,)"
"(69,)"
"(60,)"
"(102,)"
"(31,)"
"(67,)"
"(72,)"
"(74,)"
"(98,)"
"(95,)"
"(28,)"
"(109,)"
"(110,)"
"(61,)"
"(102,)"
"(65,)"
"(100,)"
"(4,)"
"(83,)"
"(22,)"
"(45,)"
"(78,)"
"(89,)"
"(68,)"
"(12,)"
"(9,)"
"(76,)"
"(85,)"
"(33,)"
"(19,)"
"(37,)"
"(36,)"
"(35,)"
"(5,)"
"(23,)"
"(29,)"
"(79,)"
"(24,)"
"(18,)"
"(67,)"
"(4,)"
"(39,)"
"(82,)"
"(2,)"
"(73,)"
"(82,)"
"(35,)"
"(82,)"
"(72,)"
"(57,)"
"(68,)"
"(55,)"
"(63,)"
"(32,)"
"(90,)"
"(37,)"
"(74,)"
"(107,)"
"(23,)"
"(67,)"
"(42,)"
"(70,)"
"(93,)"
"(6,)"
"(69,)"
"(43,)"
"(73,)"
"(23,)"
"(34,)"
"(90,)"
"(40,)"
"(84,)"
"(24,)"
"(5,)"
