"(9, 14, 0)"
"(15, 12, 12)"
"(1, 10, 2)"
"(7, 5, 7)"
"(0, 5, 11)"
"(1, 6, 13)"
"(7, 8, 14)"
"(3, 13, 15)"
"(7, 2, 6)"
"(11, 12, 10)"
"(13, 9, 8)"
"(7, 15, 4)"
"(14, 8, 9)"
"(6, 2, 5)"
"(5, 15, 5)"
"(8, 9, 15)"
"(7, 14, 12)"
"(10, 6, 11)"
"(10, 11, 13)"
"(5, 10, 8)"
"(3, 6, 13)"
"(3, 2, 12)"
"(6, 7, 2)"
"(2, 11, 11)"
"(14, 0, 0)"
"(13, 6, 8)"
"(15, 5, 10)"
"(14, 1, 2)"
"(8, 9, 0)"
"(6, 8, 1)"
"(12, 2, 8)"
"(12, 12, 4)"
"(9, 5, 13)"
"(5, 15, 10)"
"(1, 2, 8)"
"(11, 14, 1)"
"(15, 1, 13)"
"(5, 4, 10)"
"(6, 11, 12)"
"(15, 6, 5)"
"(4, 13, 12)"
"(7, 15, 3)"
"(5, 3, 6)"
"(10, 2, 9)"
"(9, 6, 1)"
"(12, 1, 11)"
"(12, 0, 15)"
"(8, 4, 1)"
"(9, 2, 7)"
"(7, 15, 6)"
"(9, 15, 15)"
"(9, 10, 12)"
"(9, 2, 4)"
"(15, 9, 4)"
"(13, 9, 13)"
"(1, 12, 12)"
"(12, 1, 10)"
"(12, 0, 11)"
"(9, 3, 11)"
"(0, 3, 0)"
"(10, 7, 15)"
"(10, 1, 11)"
"(8, 1, 3)"
"(10, 7, 4)"
"(11, 4, 7)"
"(1, 3, 3)"
"(0, 6, 3)"
"(9, 11, 4)"
"(3, 13, 12)"
"(4, 6, 14)"
"(14, 7, 1)"
"(15, 11, 12)"
"(4, 9, 1)"
"(4, 15, 0)"
"(13, 12, 10)"
"(15, 13, 13)"
"(7, 1, 5)"
"(1, 13, 2)"
"(0, 11, 3)"
"(9, 4, 2)"
"(3, 0, 15)"
"(15, 14, 7)"
"(9, 4, 1)"
"(1, 5, 14)"
"(8, 8, 13)"
"(12, 11, 5)"
"(9, 1, 2)"
"(7, 15, 3)"
"(7, 5, 10)"
"(10, 15, 2)"
"(8, 7, 10)"
"(9, 1, 14)"
"(10, 3, 1)"
"(5, 6, 8)"
"(1, 3, 10)"
"(2, 13, 1)"
"(14, 12, 4)"
"(10, 6, 6)"
"(11, 15, 7)"
"(8, 14, 1)"
