"(16, 13, 15)"
"(8, 0, 10)"
"(21, 21, 1)"
"(2, 2, 12)"
"(11, 8, 18)"
"(9, 17, 19)"
"(21, 21, 7)"
"(21, 20, 3)"
"(6, 22, 2)"
"(8, 12, 15)"
"(12, 6, 9)"
"(17, 14, 0)"
"(1, 18, 4)"
"(7, 18, 15)"
"(8, 9, 2)"
"(3, 7, 2)"
"(1, 9, 2)"
"(14, 17, 22)"
"(17, 4, 8)"
"(22, 13, 22)"
"(21, 22, 5)"
"(19, 11, 21)"
"(19, 21, 1)"
"(0, 18, 17)"
"(14, 10, 19)"
"(11, 10, 13)"
"(16, 20, 12)"
"(3, 22, 3)"
"(16, 17, 6)"
"(21, 8, 20)"
"(21, 10, 21)"
"(9, 20, 17)"
"(8, 21, 10)"
"(22, 15, 10)"
"(22, 11, 10)"
"(16, 15, 20)"
"(1, 2, 13)"
"(22, 9, 14)"
"(6, 22, 22)"
"(8, 14, 4)"
"(13, 13, 5)"
"(3, 15, 21)"
"(18, 21, 2)"
"(16, 20, 18)"
"(22, 6, 18)"
"(0, 0, 14)"
"(16, 1, 9)"
"(15, 16, 11)"
"(8, 17, 1)"
"(14, 8, 12)"
"(15, 11, 16)"
"(11, 13, 15)"
"(9, 3, 17)"
"(13, 2, 5)"
"(8, 17, 18)"
"(17, 20, 1)"
"(5, 15, 19)"
"(22, 3, 17)"
"(6, 11, 2)"
"(0, 17, 17)"
"(15, 10, 1)"
"(4, 0, 1)"
"(13, 17, 3)"
"(13, 3, 18)"
"(15, 13, 17)"
"(19, 18, 10)"
"(7, 13, 6)"
"(16, 22, 12)"
"(21, 22, 16)"
"(19, 22, 14)"
"(1, 11, 17)"
"(2, 13, 11)"
"(3, 18, 16)"
"(9, 0, 18)"
"(16, 11, 15)"
"(21, 22, 17)"
"(21, 7, 4)"
"(10, 0, 15)"
"(13, 19, 22)"
"(20, 15, 7)"
"(11, 18, 18)"
"(4, 11, 10)"
"(16, 11, 10)"
"(8, 8, 7)"
"(7, 13, 13)"
"(10, 20, 10)"
"(22, 5, 6)"
"(12, 9, 5)"
"(8, 19, 6)"
"(21, 4, 15)"
"(3, 17, 16)"
"(14, 2, 19)"
"(16, 12, 9)"
"(14, 2, 12)"
"(21, 8, 12)"
"(6, 6, 6)"
"(10, 10, 15)"
"(15, 9, 3)"
"(19, 18, 12)"
"(3, 4, 5)"
