"(6, 0, 8)"
"(7, 4, 10)"
"(8, 5, 7)"
"(5, 1, 7)"
"(11, 4, 12)"
"(3, 11, 8)"
"(0, 4, 12)"
"(4, 6, 9)"
"(4, 7, 1)"
"(1, 8, 10)"
"(2, 8, 11)"
"(6, 3, 4)"
"(4, 2, 9)"
"(4, 9, 2)"
"(2, 3, 3)"
"(11, 8, 7)"
"(5, 5, 2)"
"(0, 2, 4)"
"(6, 8, 2)"
"(6, 0, 9)"
"(1, 10, 0)"
"(9, 11, 8)"
"(4, 2, 0)"
"(8, 6, 0)"
"(9, 1, 3)"
"(11, 1, 8)"
"(1, 11, 9)"
"(2, 3, 11)"
"(2, 12, 9)"
"(5, 5, 9)"
"(3, 4, 4)"
"(0, 0, 10)"
"(2, 9, 7)"
"(1, 5, 8)"
"(8, 0, 3)"
"(7, 7, 10)"
"(2, 11, 7)"
"(7, 5, 3)"
"(0, 8, 1)"
"(4, 8, 10)"
"(0, 5, 2)"
"(1, 12, 9)"
"(2, 7, 1)"
"(1, 7, 12)"
"(3, 9, 1)"
"(9, 3, 3)"
"(6, 3, 7)"
"(7, 9, 11)"
"(0, 0, 9)"
"(4, 10, 5)"
"(2, 6, 4)"
"(6, 4, 7)"
"(10, 0, 6)"
"(3, 9, 9)"
"(10, 0, 7)"
"(8, 0, 6)"
"(3, 10, 4)"
"(0, 7, 2)"
"(2, 5, 10)"
"(5, 3, 10)"
"(10, 0, 2)"
"(4, 7, 9)"
"(3, 11, 4)"
"(10, 6, 5)"
"(5, 0, 6)"
"(2, 10, 5)"
"(6, 10, 12)"
"(6, 11, 9)"
"(7, 0, 11)"
"(6, 1, 7)"
"(8, 4, 6)"
"(5, 5, 7)"
"(4, 4, 1)"
"(3, 2, 5)"
"(7, 6, 3)"
"(8, 1, 0)"
"(9, 11, 8)"
"(7, 5, 4)"
"(3, 7, 9)"
"(12, 2, 8)"
"(5, 7, 11)"
"(6, 3, 0)"
"(12, 7, 11)"
"(6, 4, 10)"
"(6, 0, 8)"
"(11, 3, 0)"
"(4, 2, 10)"
"(8, 10, 10)"
"(6, 8, 5)"
"(2, 0, 3)"
"(7, 9, 10)"
"(2, 2, 0)"
"(3, 0, 0)"
"(4, 12, 7)"
"(9, 7, 12)"
"(11, 2, 11)"
"(6, 8, 7)"
"(6, 12, 9)"
"(1, 5, 4)"
"(1, 2, 6)"
