"(31, 20, 4, 14, 38)"
"(13, 0, 2, 29, 16)"
"(5, 44, 37, 9, 1)"
"(33, 32, 12, 27, 14)"
"(36, 33, 32, 11, 16)"
"(32, 3, 0, 3, 16)"
"(25, 21, 41, 19, 39)"
"(43, 20, 12, 23, 28)"
"(14, 29, 19, 18, 33)"
"(23, 18, 31, 9, 24)"
"(0, 35, 0, 39, 3)"
"(39, 28, 29, 5, 19)"
"(7, 13, 24, 34, 16)"
"(41, 29, 24, 14, 18)"
"(29, 26, 30, 0, 6)"
"(0, 20, 7, 44, 11)"
"(30, 3, 9, 4, 28)"
"(6, 23, 16, 14, 27)"
"(26, 31, 24, 8, 27)"
"(17, 11, 38, 21, 40)"
"(14, 39, 7, 41, 29)"
"(41, 29, 13, 25, 27)"
"(33, 3, 8, 16, 22)"
"(14, 19, 2, 14, 5)"
"(5, 12, 42, 22, 30)"
"(38, 9, 0, 44, 22)"
"(31, 38, 22, 5, 41)"
"(39, 7, 25, 16, 32)"
"(36, 9, 30, 6, 13)"
"(14, 13, 9, 33, 41)"
"(4, 23, 38, 11, 44)"
"(37, 7, 26, 36, 25)"
"(26, 11, 2, 16, 13)"
"(8, 44, 1, 0, 37)"
"(33, 14, 3, 14, 31)"
"(41, 5, 41, 33, 30)"
"(9, 7, 25, 11, 41)"
"(2, 28, 19, 13, 43)"
"(24, 13, 20, 42, 6)"
"(38, 3, 11, 10, 23)"
"(18, 30, 35, 9, 18)"
"(22, 16, 43, 4, 25)"
"(35, 22, 9, 44, 0)"
"(29, 9, 26, 44, 8)"
"(34, 26, 20, 7, 43)"
"(0, 20, 13, 38, 6)"
"(5, 42, 25, 21, 7)"
"(7, 10, 7, 39, 26)"
"(37, 39, 36, 23, 22)"
"(6, 30, 7, 36, 25)"
"(32, 25, 24, 6, 0)"
"(12, 10, 22, 17, 0)"
"(41, 26, 7, 31, 38)"
"(18, 0, 28, 1, 22)"
"(7, 4, 33, 21, 21)"
"(6, 34, 12, 3, 3)"
"(2, 9, 20, 41, 20)"
"(23, 35, 43, 7, 32)"
"(39, 18, 28, 39, 6)"
"(8, 43, 32, 34, 17)"
"(13, 35, 8, 26, 36)"
"(0, 31, 35, 5, 5)"
"(10, 17, 22, 15, 40)"
"(21, 6, 28, 39, 13)"
"(13, 11, 18, 35, 5)"
"(44, 29, 2, 18, 31)"
"(4, 28, 15, 0, 17)"
"(15, 2, 8, 24, 34)"
"(4, 10, 9, 1, 20)"
"(11, 26, 6, 23, 24)"
"(33, 15, 40, 22, 5)"
"(10, 16, 34, 17, 3)"
"(14, 9, 40, 25, 15)"
"(17, 11, 28, 28, 22)"
"(10, 17, 39, 9, 9)"
"(19, 14, 11, 5, 15)"
"(18, 37, 7, 5, 37)"
"(43, 33, 15, 0, 4)"
"(44, 33, 35, 16, 18)"
"(42, 5, 44, 3, 20)"
"(32, 39, 35, 32, 38)"
"(1, 44, 32, 16, 1)"
"(3, 38, 44, 2, 5)"
"(43, 40, 12, 28, 29)"
"(38, 40, 40, 42, 6)"
"(3, 23, 3, 42, 14)"
"(30, 0, 23, 14, 28)"
"(2, 38, 25, 36, 8)"
"(43, 24, 18, 44, 0)"
"(43, 30, 6, 27, 3)"
"(18, 38, 27, 12, 10)"
"(4, 29, 13, 17, 33)"
"(44, 3, 5, 25, 38)"
"(33, 40, 36, 20, 11)"
"(12, 15, 19, 12, 2)"
"(9, 28, 1, 12, 43)"
"(17, 7, 9, 44, 15)"
"(31, 30, 5, 29, 21)"
"(11, 31, 44, 16, 18)"
"(9, 4, 24, 37, 8)"
