"(20, 11, 7, 26)"
"(21, 4, 7, 2)"
"(10, 2, 25, 7)"
"(20, 24, 15, 2)"
"(4, 12, 23, 0)"
"(7, 1, 17, 4)"
"(8, 10, 26, 17)"
"(19, 18, 9, 19)"
"(22, 15, 7, 4)"
"(12, 3, 13, 0)"
"(14, 12, 22, 16)"
"(7, 12, 7, 1)"
"(9, 23, 12, 6)"
"(11, 26, 19, 24)"
"(5, 20, 9, 18)"
"(24, 14, 16, 8)"
"(1, 14, 7, 23)"
"(23, 20, 1, 4)"
"(5, 22, 6, 3)"
"(8, 16, 4, 16)"
"(16, 7, 6, 5)"
"(26, 2, 2, 7)"
"(23, 21, 23, 22)"
"(3, 5, 10, 10)"
"(12, 12, 17, 5)"
"(5, 8, 19, 7)"
"(22, 24, 25, 7)"
"(13, 2, 26, 13)"
"(3, 26, 25, 23)"
"(6, 22, 9, 21)"
"(3, 17, 18, 7)"
"(0, 5, 20, 18)"
"(2, 19, 7, 17)"
"(12, 3, 12, 26)"
"(18, 12, 13, 26)"
"(26, 2, 7, 14)"
"(2, 12, 26, 7)"
"(18, 13, 22, 12)"
"(13, 12, 6, 26)"
"(0, 19, 16, 19)"
"(23, 23, 18, 22)"
"(7, 3, 11, 20)"
"(3, 11, 14, 21)"
"(4, 12, 14, 8)"
"(22, 6, 9, 19)"
"(5, 11, 13, 9)"
"(6, 5, 22, 7)"
"(16, 3, 13, 24)"
"(25, 5, 2, 15)"
"(26, 2, 3, 11)"
"(1, 10, 13, 15)"
"(4, 2, 2, 14)"
"(26, 13, 21, 15)"
"(6, 26, 10, 5)"
"(23, 13, 12, 17)"
"(1, 18, 0, 23)"
"(7, 5, 8, 1)"
"(17, 14, 22, 26)"
"(0, 0, 21, 24)"
"(20, 3, 21, 15)"
"(21, 6, 3, 9)"
"(11, 7, 22, 26)"
"(21, 25, 20, 0)"
"(7, 15, 26, 7)"
"(4, 25, 11, 6)"
"(6, 26, 19, 18)"
"(12, 26, 24, 23)"
"(3, 24, 26, 24)"
"(23, 12, 15, 10)"
"(16, 8, 1, 22)"
"(2, 13, 2, 12)"
"(22, 1, 20, 12)"
"(13, 17, 20, 15)"
"(24, 22, 4, 12)"
"(2, 8, 11, 14)"
"(16, 8, 6, 22)"
"(7, 26, 26, 21)"
"(1, 25, 13, 7)"
"(23, 2, 0, 25)"
"(8, 7, 3, 9)"
"(23, 24, 10, 4)"
"(15, 24, 14, 22)"
"(6, 15, 7, 19)"
"(13, 5, 23, 5)"
"(13, 16, 18, 23)"
"(16, 2, 18, 22)"
"(7, 19, 0, 19)"
"(23, 15, 14, 21)"
"(8, 8, 14, 16)"
"(25, 8, 20, 19)"
"(9, 26, 16, 21)"
"(5, 16, 6, 24)"
"(14, 18, 25, 13)"
"(17, 6, 19, 22)"
"(18, 15, 6, 4)"
"(11, 12, 9, 11)"
"(21, 10, 19, 3)"
"(15, 1, 4, 15)"
"(7, 14, 3, 19)"
"(25, 22, 12, 7)"
