"(83, 58)"
"(53, 87)"
"(72, 89)"
"(80, 5)"
"(4, 3)"
"(84, 12)"
"(81, 39)"
"(28, 34)"
"(18, 76)"
"(19, 71)"
"(63, 19)"
"(37, 41)"
"(17, 84)"
"(50, 57)"
"(19, 56)"
"(36, 83)"
"(19, 6)"
"(52, 39)"
"(51, 17)"
"(36, 54)"
"(77, 35)"
"(2, 30)"
"(80, 28)"
"(4, 65)"
"(87, 53)"
"(13, 39)"
"(84, 66)"
"(34, 38)"
"(7, 59)"
"(32, 50)"
"(4, 1)"
"(21, 8)"
"(80, 16)"
"(46, 9)"
"(2, 73)"
"(57, 73)"
"(12, 89)"
"(6, 5)"
"(2, 58)"
"(51, 26)"
"(0, 11)"
"(58, 77)"
"(19, 3)"
"(22, 11)"
"(54, 52)"
"(25, 25)"
"(69, 34)"
"(74, 0)"
"(82, 71)"
"(22, 24)"
"(1, 64)"
"(71, 17)"
"(77, 70)"
"(49, 24)"
"(59, 50)"
"(79, 47)"
"(72, 17)"
"(69, 28)"
"(45, 45)"
"(85, 23)"
"(86, 2)"
"(3, 78)"
"(44, 45)"
"(31, 70)"
"(12, 24)"
"(63, 2)"
"(69, 84)"
"(42, 43)"
"(8, 68)"
"(81, 40)"
"(33, 16)"
"(45, 56)"
"(15, 24)"
"(5, 72)"
"(87, 48)"
"(41, 14)"
"(10, 47)"
"(58, 7)"
"(61, 76)"
"(31, 84)"
"(15, 24)"
"(65, 2)"
"(4, 70)"
"(81, 20)"
"(67, 46)"
"(72, 39)"
"(9, 9)"
"(69, 22)"
"(77, 58)"
"(4, 62)"
"(40, 17)"
"(57, 80)"
"(16, 20)"
"(51, 51)"
"(64, 23)"
"(81, 10)"
"(64, 80)"
"(1, 84)"
"(52, 55)"
"(1, 63)"
