"(40, 61)"
"(42, 15)"
"(23, 28)"
"(39, 60)"
"(5, 27)"
"(16, 56)"
"(33, 39)"
"(37, 40)"
"(13, 51)"
"(45, 56)"
"(49, 30)"
"(26, 55)"
"(46, 65)"
"(38, 32)"
"(5, 7)"
"(58, 30)"
"(21, 4)"
"(19, 26)"
"(25, 22)"
"(2, 2)"
"(46, 22)"
"(64, 10)"
"(48, 38)"
"(41, 28)"
"(34, 36)"
"(9, 17)"
"(29, 11)"
"(50, 49)"
"(49, 54)"
"(60, 22)"
"(62, 15)"
"(23, 22)"
"(18, 58)"
"(55, 18)"
"(11, 19)"
"(31, 24)"
"(65, 0)"
"(14, 57)"
"(56, 48)"
"(1, 13)"
"(50, 9)"
"(33, 5)"
"(10, 0)"
"(63, 10)"
"(33, 52)"
"(1, 11)"
"(23, 60)"
"(57, 39)"
"(27, 60)"
"(5, 12)"
"(13, 30)"
"(11, 28)"
"(12, 42)"
"(35, 11)"
"(24, 37)"
"(31, 5)"
"(53, 10)"
"(4, 1)"
"(16, 6)"
"(32, 23)"
"(31, 29)"
"(23, 11)"
"(0, 17)"
"(60, 47)"
"(51, 54)"
"(27, 28)"
"(32, 16)"
"(18, 55)"
"(44, 62)"
"(49, 10)"
"(44, 57)"
"(5, 4)"
"(23, 5)"
"(61, 62)"
"(45, 62)"
"(59, 32)"
"(21, 42)"
"(14, 8)"
"(53, 46)"
"(36, 46)"
"(13, 16)"
"(60, 36)"
"(61, 28)"
"(46, 32)"
"(36, 3)"
"(37, 12)"
"(10, 53)"
"(51, 24)"
"(56, 41)"
"(57, 60)"
"(50, 37)"
"(36, 38)"
"(58, 7)"
"(18, 11)"
"(41, 45)"
"(2, 7)"
"(25, 44)"
"(9, 30)"
"(22, 20)"
"(63, 4)"
