"(25, 12)"
"(92, 21)"
"(92, 57)"
"(92, 20)"
"(85, 23)"
"(59, 13)"
"(50, 86)"
"(61, 66)"
"(85, 11)"
"(93, 14)"
"(50, 35)"
"(13, 70)"
"(79, 18)"
"(80, 24)"
"(17, 58)"
"(8, 83)"
"(94, 59)"
"(36, 10)"
"(62, 54)"
"(61, 39)"
"(35, 78)"
"(65, 12)"
"(82, 89)"
"(53, 73)"
"(57, 86)"
"(5, 42)"
"(58, 23)"
"(40, 76)"
"(76, 83)"
"(3, 68)"
"(35, 70)"
"(47, 53)"
"(35, 70)"
"(61, 84)"
"(42, 87)"
"(76, 35)"
"(1, 29)"
"(21, 71)"
"(47, 9)"
"(77, 89)"
"(56, 53)"
"(15, 17)"
"(31, 43)"
"(83, 71)"
"(33, 31)"
"(44, 71)"
"(24, 53)"
"(47, 14)"
"(19, 39)"
"(14, 41)"
"(26, 38)"
"(68, 78)"
"(32, 68)"
"(15, 68)"
"(79, 75)"
"(53, 65)"
"(7, 43)"
"(89, 3)"
"(87, 29)"
"(36, 82)"
"(0, 85)"
"(59, 32)"
"(1, 6)"
"(71, 34)"
"(16, 32)"
"(61, 68)"
"(37, 15)"
"(91, 13)"
"(58, 6)"
"(68, 2)"
"(60, 30)"
"(94, 67)"
"(43, 32)"
"(87, 23)"
"(27, 60)"
"(67, 80)"
"(74, 74)"
"(48, 63)"
"(6, 55)"
"(35, 72)"
"(19, 56)"
"(14, 57)"
"(54, 17)"
"(64, 31)"
"(45, 50)"
"(94, 83)"
"(22, 83)"
"(49, 83)"
"(76, 81)"
"(39, 25)"
"(38, 50)"
"(53, 65)"
"(86, 79)"
"(78, 57)"
"(52, 46)"
"(78, 66)"
"(43, 52)"
"(84, 21)"
"(7, 24)"
"(46, 48)"
