"(5, 35)"
"(85, 67)"
"(2, 60)"
"(83, 60)"
"(112, 97)"
"(26, 14)"
"(84, 83)"
"(32, 5)"
"(56, 95)"
"(42, 0)"
"(58, 103)"
"(114, 51)"
"(66, 78)"
"(94, 52)"
"(70, 77)"
"(109, 119)"
"(67, 87)"
"(72, 26)"
"(12, 103)"
"(4, 87)"
"(94, 10)"
"(116, 73)"
"(94, 59)"
"(95, 85)"
"(85, 123)"
"(22, 29)"
"(18, 118)"
"(82, 97)"
"(81, 115)"
"(93, 97)"
"(86, 73)"
"(63, 114)"
"(24, 71)"
"(120, 66)"
"(19, 90)"
"(45, 101)"
"(7, 30)"
"(100, 11)"
"(81, 121)"
"(35, 119)"
"(29, 17)"
"(123, 83)"
"(122, 91)"
"(55, 60)"
"(20, 35)"
"(27, 8)"
"(84, 120)"
"(104, 110)"
"(43, 33)"
"(73, 1)"
"(82, 77)"
"(41, 89)"
"(47, 105)"
"(2, 67)"
"(100, 17)"
"(101, 112)"
"(113, 79)"
"(52, 21)"
"(122, 36)"
"(50, 102)"
"(55, 44)"
"(35, 70)"
"(111, 67)"
"(62, 101)"
"(24, 109)"
"(32, 94)"
"(112, 62)"
"(78, 58)"
"(93, 29)"
"(51, 59)"
"(20, 35)"
"(57, 21)"
"(17, 0)"
"(71, 35)"
"(95, 14)"
"(40, 32)"
"(0, 108)"
"(34, 105)"
"(91, 84)"
"(26, 113)"
"(122, 82)"
"(95, 62)"
"(49, 23)"
"(74, 34)"
"(56, 20)"
"(27, 22)"
"(34, 90)"
"(84, 1)"
"(37, 68)"
"(44, 42)"
"(32, 45)"
"(94, 24)"
"(28, 94)"
"(104, 34)"
"(37, 92)"
"(12, 108)"
"(45, 44)"
"(51, 91)"
"(96, 80)"
"(120, 90)"
