"(193, 63)"
"(57, 5)"
"(194, 185)"
"(156, 18)"
"(192, 158)"
"(128, 76)"
"(83, 178)"
"(87, 196)"
"(84, 190)"
"(108, 102)"
"(172, 30)"
"(165, 166)"
"(46, 49)"
"(71, 53)"
"(144, 106)"
"(12, 44)"
"(119, 60)"
"(67, 19)"
"(152, 104)"
"(163, 105)"
"(129, 132)"
"(152, 151)"
"(177, 27)"
"(144, 87)"
"(26, 127)"
"(154, 124)"
"(129, 164)"
"(136, 26)"
"(7, 117)"
"(166, 100)"
"(15, 92)"
"(2, 8)"
"(37, 160)"
"(50, 141)"
"(119, 145)"
"(102, 101)"
"(129, 131)"
"(57, 78)"
"(55, 56)"
"(53, 7)"
"(33, 179)"
"(111, 92)"
"(182, 38)"
"(154, 172)"
"(72, 80)"
"(164, 136)"
"(176, 77)"
"(174, 66)"
"(41, 85)"
"(51, 56)"
"(184, 83)"
"(196, 154)"
"(79, 43)"
"(25, 33)"
"(20, 72)"
"(183, 56)"
"(178, 72)"
"(102, 60)"
"(178, 184)"
"(69, 69)"
"(194, 64)"
"(135, 139)"
"(149, 164)"
"(149, 182)"
"(107, 132)"
"(118, 3)"
"(195, 146)"
"(42, 97)"
"(113, 97)"
"(183, 68)"
"(175, 52)"
"(79, 180)"
"(176, 25)"
"(143, 176)"
"(115, 141)"
"(48, 177)"
"(54, 133)"
"(105, 114)"
"(112, 187)"
"(115, 19)"
"(57, 37)"
"(178, 86)"
"(126, 93)"
"(163, 178)"
"(137, 170)"
"(4, 102)"
"(78, 120)"
"(160, 130)"
"(6, 25)"
"(14, 149)"
"(173, 98)"
"(156, 164)"
"(106, 139)"
"(3, 155)"
"(98, 63)"
"(59, 177)"
"(69, 44)"
"(90, 150)"
"(81, 134)"
"(157, 88)"
