"(43, 26)"
"(13, 45)"
"(45, 47)"
"(36, 31)"
"(37, 30)"
"(5, 39)"
"(45, 36)"
"(8, 5)"
"(32, 24)"
"(30, 44)"
"(23, 4)"
"(22, 8)"
"(0, 1)"
"(23, 16)"
"(9, 0)"
"(36, 13)"
"(9, 48)"
"(34, 22)"
"(7, 15)"
"(7, 0)"
"(19, 45)"
"(6, 1)"
"(12, 10)"
"(12, 24)"
"(5, 0)"
"(12, 40)"
"(23, 2)"
"(1, 13)"
"(46, 39)"
"(24, 25)"
"(12, 33)"
"(1, 27)"
"(7, 3)"
"(32, 33)"
"(25, 48)"
"(2, 19)"
"(48, 41)"
"(29, 23)"
"(40, 26)"
"(1, 38)"
"(20, 11)"
"(0, 23)"
"(34, 36)"
"(46, 19)"
"(37, 23)"
"(8, 27)"
"(1, 40)"
"(39, 44)"
"(48, 17)"
"(30, 33)"
"(0, 28)"
"(13, 16)"
"(10, 37)"
"(36, 1)"
"(47, 47)"
"(20, 47)"
"(29, 2)"
"(45, 17)"
"(37, 32)"
"(33, 38)"
"(5, 25)"
"(22, 25)"
"(22, 7)"
"(16, 41)"
"(44, 41)"
"(10, 20)"
"(22, 40)"
"(42, 46)"
"(35, 23)"
"(28, 9)"
"(18, 35)"
"(35, 40)"
"(30, 4)"
"(3, 27)"
"(12, 31)"
"(6, 28)"
"(10, 33)"
"(3, 31)"
"(39, 37)"
"(37, 22)"
"(34, 27)"
"(18, 45)"
"(20, 13)"
"(48, 47)"
"(5, 0)"
"(48, 18)"
"(3, 16)"
"(41, 46)"
"(1, 35)"
"(3, 46)"
"(33, 36)"
"(22, 15)"
"(28, 24)"
"(21, 17)"
"(47, 8)"
"(23, 43)"
"(15, 40)"
"(19, 44)"
"(38, 10)"
"(7, 15)"
