"(13, 59, 59, 2, 20)"
"(21, 34, 8, 49, 43)"
"(20, 52, 12, 6, 47)"
"(35, 21, 8, 43, 1)"
"(19, 19, 3, 66, 49)"
"(23, 49, 0, 18, 31)"
"(1, 25, 29, 45, 29)"
"(59, 56, 10, 9, 63)"
"(34, 13, 14, 33, 35)"
"(26, 32, 1, 14, 58)"
"(42, 24, 24, 11, 33)"
"(19, 15, 67, 63, 35)"
"(8, 38, 25, 23, 36)"
"(63, 40, 31, 37, 62)"
"(55, 63, 0, 57, 41)"
"(25, 44, 39, 24, 5)"
"(53, 9, 26, 9, 57)"
"(42, 23, 12, 23, 4)"
"(50, 17, 26, 7, 61)"
"(47, 28, 5, 28, 32)"
"(15, 38, 38, 28, 52)"
"(39, 11, 42, 44, 23)"
"(66, 4, 30, 32, 21)"
"(2, 39, 32, 49, 51)"
"(24, 56, 18, 38, 40)"
"(10, 49, 25, 6, 37)"
"(47, 39, 37, 4, 43)"
"(53, 40, 25, 57, 24)"
"(63, 34, 54, 45, 45)"
"(32, 37, 28, 13, 23)"
"(22, 43, 55, 61, 22)"
"(30, 24, 3, 22, 47)"
"(6, 24, 56, 48, 24)"
"(11, 60, 35, 63, 11)"
"(66, 40, 66, 42, 40)"
"(61, 49, 6, 37, 39)"
"(31, 46, 31, 6, 44)"
"(5, 25, 44, 60, 39)"
"(17, 14, 45, 11, 63)"
"(45, 66, 65, 43, 14)"
"(2, 49, 49, 60, 9)"
"(62, 1, 65, 59, 20)"
"(40, 25, 55, 32, 20)"
"(6, 32, 1, 65, 32)"
"(12, 55, 30, 65, 35)"
"(46, 44, 65, 14, 46)"
"(39, 36, 29, 20, 52)"
"(41, 45, 43, 67, 8)"
"(16, 36, 49, 7, 27)"
"(45, 62, 9, 17, 23)"
"(67, 39, 11, 22, 40)"
"(61, 11, 20, 15, 33)"
"(54, 48, 43, 62, 26)"
"(7, 27, 46, 34, 3)"
"(33, 13, 17, 11, 24)"
"(34, 50, 44, 15, 38)"
"(55, 66, 50, 50, 43)"
"(56, 67, 58, 51, 29)"
"(12, 47, 17, 2, 22)"
"(52, 57, 25, 57, 6)"
"(27, 61, 49, 33, 13)"
"(51, 26, 45, 65, 51)"
"(63, 45, 38, 42, 35)"
"(37, 30, 40, 8, 14)"
"(10, 32, 7, 21, 9)"
"(51, 18, 54, 14, 22)"
"(50, 43, 25, 57, 42)"
"(50, 54, 64, 4, 0)"
"(26, 0, 2, 1, 17)"
"(9, 57, 26, 41, 30)"
"(63, 32, 60, 25, 51)"
"(61, 26, 32, 16, 18)"
"(49, 60, 45, 48, 35)"
"(26, 37, 30, 6, 66)"
"(63, 4, 1, 64, 40)"
"(57, 18, 25, 27, 7)"
"(12, 48, 23, 25, 2)"
"(22, 17, 0, 46, 54)"
"(49, 34, 34, 26, 50)"
"(24, 41, 8, 48, 28)"
"(50, 43, 44, 40, 19)"
"(55, 10, 52, 26, 17)"
"(60, 56, 35, 49, 34)"
"(14, 35, 59, 32, 7)"
"(4, 17, 15, 61, 16)"
"(57, 39, 45, 63, 3)"
"(17, 52, 28, 44, 56)"
"(3, 17, 60, 66, 42)"
"(57, 52, 33, 15, 7)"
"(40, 46, 51, 15, 25)"
"(29, 37, 16, 27, 37)"
"(60, 17, 35, 14, 59)"
"(22, 2, 19, 57, 50)"
"(16, 29, 39, 58, 1)"
"(63, 45, 15, 55, 54)"
"(7, 56, 66, 61, 35)"
"(0, 28, 24, 37, 29)"
"(7, 17, 48, 11, 37)"
"(12, 13, 40, 48, 25)"
"(62, 22, 34, 23, 44)"
