"(14, 14, 7, 4)"
"(6, 8, 6, 8)"
"(4, 1, 7, 13)"
"(13, 0, 8, 11)"
"(9, 10, 8, 12)"
"(13, 10, 4, 14)"
"(5, 9, 7, 11)"
"(10, 8, 2, 10)"
"(10, 6, 2, 9)"
"(9, 12, 11, 14)"
"(2, 8, 6, 4)"
"(9, 8, 2, 7)"
"(2, 6, 7, 7)"
"(14, 3, 14, 1)"
"(6, 2, 6, 12)"
"(3, 6, 3, 11)"
"(7, 9, 5, 1)"
"(0, 1, 9, 1)"
"(14, 14, 11, 12)"
"(10, 2, 10, 7)"
"(12, 9, 4, 12)"
"(2, 0, 7, 12)"
"(2, 9, 12, 12)"
"(10, 6, 8, 7)"
"(10, 8, 2, 5)"
"(5, 11, 5, 13)"
"(8, 14, 1, 0)"
"(8, 5, 13, 3)"
"(6, 4, 9, 2)"
"(6, 4, 1, 14)"
"(8, 3, 11, 14)"
"(0, 2, 2, 13)"
"(9, 14, 0, 14)"
"(1, 3, 4, 14)"
"(4, 4, 0, 13)"
"(1, 11, 10, 5)"
"(7, 10, 13, 7)"
"(14, 1, 10, 2)"
"(4, 3, 3, 10)"
"(2, 8, 1, 8)"
"(5, 6, 8, 4)"
"(1, 13, 5, 10)"
"(5, 4, 12, 4)"
"(1, 14, 11, 11)"
"(5, 5, 3, 5)"
"(7, 9, 13, 2)"
"(5, 2, 5, 13)"
"(6, 4, 13, 14)"
"(5, 14, 9, 10)"
"(12, 3, 7, 5)"
"(7, 12, 7, 10)"
"(14, 10, 6, 5)"
"(4, 10, 7, 9)"
"(1, 4, 9, 2)"
"(11, 4, 5, 1)"
"(7, 8, 10, 6)"
"(1, 12, 1, 14)"
"(10, 5, 10, 4)"
"(6, 3, 12, 3)"
"(1, 5, 14, 12)"
"(10, 11, 1, 9)"
"(14, 1, 4, 0)"
"(8, 12, 10, 12)"
"(9, 5, 4, 1)"
"(4, 9, 11, 3)"
"(12, 3, 4, 12)"
"(3, 12, 7, 2)"
"(12, 2, 8, 9)"
"(10, 14, 12, 6)"
"(8, 11, 11, 8)"
"(7, 14, 10, 8)"
"(14, 5, 14, 8)"
"(3, 0, 6, 0)"
"(3, 13, 9, 10)"
"(9, 13, 3, 2)"
"(7, 1, 13, 7)"
"(9, 1, 6, 1)"
"(14, 5, 6, 3)"
"(1, 2, 0, 2)"
"(2, 1, 5, 0)"
"(1, 7, 0, 8)"
"(2, 9, 4, 6)"
"(10, 7, 9, 3)"
"(0, 7, 12, 14)"
"(5, 13, 8, 5)"
"(13, 1, 0, 10)"
"(14, 4, 13, 10)"
"(11, 12, 3, 6)"
"(10, 13, 4, 13)"
"(9, 8, 4, 3)"
"(4, 6, 4, 12)"
"(3, 5, 5, 13)"
"(4, 2, 9, 1)"
"(10, 2, 4, 2)"
"(1, 1, 7, 6)"
"(3, 7, 9, 3)"
"(2, 11, 12, 9)"
"(14, 4, 14, 1)"
"(9, 4, 8, 12)"
"(9, 2, 9, 11)"
