"(70, 5, 39, 57)"
"(38, 49, 6, 11)"
"(32, 27, 44, 6)"
"(57, 43, 73, 27)"
"(56, 22, 67, 29)"
"(9, 37, 0, 25)"
"(4, 17, 16, 9)"
"(35, 23, 21, 52)"
"(4, 64, 65, 54)"
"(73, 52, 25, 61)"
"(50, 70, 12, 45)"
"(8, 66, 50, 73)"
"(3, 7, 36, 73)"
"(25, 42, 37, 40)"
"(24, 20, 61, 50)"
"(2, 65, 45, 70)"
"(28, 46, 16, 8)"
"(4, 67, 12, 58)"
"(8, 70, 36, 68)"
"(3, 32, 69, 49)"
"(37, 61, 16, 24)"
"(12, 51, 1, 55)"
"(57, 20, 42, 30)"
"(3, 33, 35, 7)"
"(23, 73, 61, 56)"
"(38, 34, 55, 35)"
"(61, 27, 25, 23)"
"(13, 28, 59, 31)"
"(23, 13, 60, 35)"
"(55, 54, 39, 31)"
"(9, 30, 14, 4)"
"(4, 26, 41, 65)"
"(34, 47, 46, 54)"
"(55, 73, 36, 37)"
"(9, 45, 73, 9)"
"(46, 3, 70, 46)"
"(37, 43, 20, 28)"
"(62, 57, 19, 3)"
"(13, 9, 13, 44)"
"(51, 46, 28, 23)"
"(36, 44, 68, 33)"
"(69, 73, 5, 36)"
"(55, 54, 42, 53)"
"(42, 17, 37, 30)"
"(61, 30, 16, 72)"
"(53, 55, 36, 43)"
"(10, 46, 5, 20)"
"(2, 35, 5, 50)"
"(8, 6, 54, 13)"
"(49, 40, 53, 17)"
"(33, 28, 69, 42)"
"(13, 39, 6, 10)"
"(43, 5, 22, 57)"
"(10, 29, 14, 63)"
"(13, 44, 48, 7)"
"(14, 63, 69, 3)"
"(33, 69, 40, 63)"
"(59, 2, 55, 15)"
"(45, 7, 51, 56)"
"(27, 55, 36, 70)"
"(47, 46, 38, 9)"
"(42, 13, 25, 25)"
"(51, 58, 22, 12)"
"(71, 44, 17, 70)"
"(29, 20, 1, 27)"
"(30, 13, 66, 34)"
"(59, 57, 66, 2)"
"(69, 10, 19, 48)"
"(49, 15, 62, 73)"
"(26, 54, 49, 33)"
"(6, 6, 46, 36)"
"(62, 4, 26, 63)"
"(2, 13, 71, 47)"
"(40, 33, 52, 3)"
"(59, 36, 8, 32)"
"(74, 11, 33, 49)"
"(60, 38, 58, 1)"
"(9, 59, 2, 36)"
"(58, 60, 50, 7)"
"(48, 54, 59, 64)"
"(54, 72, 14, 2)"
"(60, 23, 1, 43)"
"(51, 44, 52, 61)"
"(11, 22, 68, 65)"
"(26, 16, 40, 64)"
"(36, 26, 68, 10)"
"(19, 22, 65, 7)"
"(68, 38, 23, 38)"
"(9, 34, 37, 55)"
"(50, 62, 2, 58)"
"(32, 5, 54, 17)"
"(1, 39, 31, 34)"
"(40, 32, 47, 48)"
"(16, 15, 15, 48)"
"(16, 46, 20, 15)"
"(38, 72, 41, 61)"
"(65, 17, 2, 61)"
"(0, 44, 45, 67)"
"(67, 66, 10, 24)"
"(61, 64, 69, 18)"
