"(32, 29, 25)"
"(39, 20, 1)"
"(10, 18, 5)"
"(38, 25, 27)"
"(46, 22, 38)"
"(7, 39, 41)"
"(23, 30, 37)"
"(0, 14, 12)"
"(2, 29, 35)"
"(13, 40, 7)"
"(27, 38, 14)"
"(5, 27, 20)"
"(26, 9, 10)"
"(7, 38, 24)"
"(35, 46, 18)"
"(21, 42, 20)"
"(45, 16, 25)"
"(37, 44, 36)"
"(1, 46, 33)"
"(14, 28, 21)"
"(25, 42, 16)"
"(42, 12, 39)"
"(13, 33, 22)"
"(24, 46, 25)"
"(15, 37, 1)"
"(13, 28, 29)"
"(10, 42, 19)"
"(44, 2, 15)"
"(32, 6, 48)"
"(15, 6, 33)"
"(5, 28, 24)"
"(47, 11, 11)"
"(38, 19, 25)"
"(44, 17, 15)"
"(1, 14, 25)"
"(36, 22, 4)"
"(1, 43, 33)"
"(21, 31, 27)"
"(15, 30, 22)"
"(5, 4, 40)"
"(31, 12, 18)"
"(25, 33, 16)"
"(27, 14, 34)"
"(38, 4, 16)"
"(3, 42, 34)"
"(48, 6, 16)"
"(30, 26, 28)"
"(6, 16, 38)"
"(16, 30, 30)"
"(19, 14, 17)"
"(29, 45, 36)"
"(41, 44, 42)"
"(18, 31, 9)"
"(18, 22, 45)"
"(14, 5, 31)"
"(41, 35, 6)"
"(21, 25, 35)"
"(1, 20, 39)"
"(33, 39, 19)"
"(33, 12, 40)"
"(45, 45, 10)"
"(31, 37, 11)"
"(32, 0, 8)"
"(23, 38, 10)"
"(28, 7, 26)"
"(28, 17, 31)"
"(30, 8, 3)"
"(0, 11, 28)"
"(36, 19, 16)"
"(39, 20, 48)"
"(27, 42, 38)"
"(25, 9, 46)"
"(7, 11, 30)"
"(46, 31, 10)"
"(48, 21, 33)"
"(5, 26, 28)"
"(30, 19, 36)"
"(13, 46, 42)"
"(17, 0, 10)"
"(46, 26, 29)"
"(32, 7, 9)"
"(15, 14, 24)"
"(29, 2, 26)"
"(2, 15, 24)"
"(43, 44, 14)"
"(34, 7, 30)"
"(30, 22, 22)"
"(25, 1, 33)"
"(23, 40, 38)"
"(18, 33, 12)"
"(0, 9, 7)"
"(12, 17, 22)"
"(10, 35, 26)"
"(47, 45, 20)"
"(4, 47, 20)"
"(0, 33, 32)"
"(18, 8, 26)"
"(2, 27, 8)"
"(2, 33, 45)"
"(19, 16, 32)"
