"(8, 7, 9)"
"(0, 9, 4)"
"(2, 9, 6)"
"(5, 4, 2)"
"(0, 6, 0)"
"(8, 7, 9)"
"(4, 2, 7)"
"(2, 8, 6)"
"(7, 9, 8)"
"(9, 4, 1)"
"(2, 5, 8)"
"(0, 4, 8)"
"(9, 5, 6)"
"(6, 5, 3)"
"(6, 6, 3)"
"(7, 9, 5)"
"(8, 6, 7)"
"(9, 4, 7)"
"(8, 1, 3)"
"(4, 9, 8)"
"(3, 4, 7)"
"(3, 2, 1)"
"(9, 9, 8)"
"(9, 3, 8)"
"(3, 3, 0)"
"(5, 6, 4)"
"(2, 2, 9)"
"(0, 5, 6)"
"(9, 5, 7)"
"(9, 4, 4)"
"(6, 3, 5)"
"(5, 6, 1)"
"(1, 2, 0)"
"(8, 2, 0)"
"(5, 8, 2)"
"(2, 6, 7)"
"(8, 5, 2)"
"(0, 3, 2)"
"(0, 2, 7)"
"(3, 6, 4)"
"(5, 7, 0)"
"(1, 0, 2)"
"(1, 5, 8)"
"(8, 2, 8)"
"(3, 7, 0)"
"(4, 7, 6)"
"(4, 4, 8)"
"(0, 2, 3)"
"(9, 1, 8)"
"(1, 5, 6)"
"(5, 6, 7)"
"(9, 4, 4)"
"(1, 5, 6)"
"(1, 0, 4)"
"(2, 2, 3)"
"(7, 1, 8)"
"(4, 1, 8)"
"(7, 1, 7)"
"(5, 3, 7)"
"(9, 3, 9)"
"(9, 2, 7)"
"(7, 5, 9)"
"(7, 6, 3)"
"(8, 8, 6)"
"(5, 4, 3)"
"(2, 5, 0)"
"(3, 7, 2)"
"(8, 9, 0)"
"(1, 6, 7)"
"(2, 3, 9)"
"(5, 2, 7)"
"(7, 1, 6)"
"(3, 0, 0)"
"(5, 9, 7)"
"(3, 5, 1)"
"(3, 3, 1)"
"(2, 9, 9)"
"(0, 5, 8)"
"(7, 8, 2)"
"(6, 7, 7)"
"(5, 7, 5)"
"(8, 3, 4)"
"(4, 6, 1)"
"(3, 5, 4)"
"(3, 2, 5)"
"(2, 5, 4)"
"(7, 9, 7)"
"(9, 5, 4)"
"(2, 9, 3)"
"(3, 9, 8)"
"(4, 0, 1)"
"(3, 5, 4)"
"(5, 5, 1)"
"(9, 2, 0)"
"(9, 3, 4)"
"(9, 0, 9)"
"(5, 8, 7)"
"(0, 7, 8)"
"(4, 8, 2)"
"(3, 9, 4)"
