"(51, 39)"
"(94, 50)"
"(22, 3)"
"(28, 92)"
"(13, 110)"
"(94, 57)"
"(76, 47)"
"(13, 41)"
"(55, 38)"
"(9, 39)"
"(2, 44)"
"(109, 97)"
"(112, 65)"
"(10, 81)"
"(91, 80)"
"(60, 64)"
"(74, 80)"
"(55, 96)"
"(56, 48)"
"(73, 38)"
"(26, 51)"
"(100, 109)"
"(51, 32)"
"(44, 39)"
"(17, 79)"
"(71, 102)"
"(28, 81)"
"(29, 34)"
"(55, 45)"
"(7, 85)"
"(73, 32)"
"(84, 100)"
"(105, 70)"
"(85, 15)"
"(44, 52)"
"(0, 59)"
"(62, 51)"
"(67, 26)"
"(110, 1)"
"(23, 6)"
"(52, 62)"
"(65, 92)"
"(97, 59)"
"(48, 73)"
"(74, 47)"
"(62, 51)"
"(47, 87)"
"(55, 97)"
"(37, 81)"
"(3, 23)"
"(62, 82)"
"(19, 76)"
"(109, 24)"
"(26, 44)"
"(38, 59)"
"(98, 113)"
"(39, 4)"
"(73, 9)"
"(108, 22)"
"(36, 98)"
"(85, 61)"
"(8, 9)"
"(60, 40)"
"(90, 90)"
"(44, 85)"
"(67, 24)"
"(34, 102)"
"(88, 106)"
"(16, 66)"
"(81, 3)"
"(114, 77)"
"(47, 95)"
"(62, 68)"
"(64, 99)"
"(26, 0)"
"(97, 49)"
"(48, 91)"
"(67, 103)"
"(110, 82)"
"(57, 21)"
"(5, 37)"
"(91, 15)"
"(107, 58)"
"(1, 64)"
"(73, 16)"
"(15, 73)"
"(43, 46)"
"(72, 11)"
"(47, 63)"
"(6, 17)"
"(99, 67)"
"(7, 39)"
"(41, 109)"
"(44, 44)"
"(1, 62)"
"(75, 12)"
"(8, 90)"
"(60, 56)"
"(57, 47)"
"(49, 91)"
