"(6, 6, 8)"
"(24, 2, 15)"
"(21, 41, 0)"
"(1, 7, 25)"
"(17, 0, 42)"
"(52, 60, 20)"
"(57, 43, 22)"
"(51, 37, 12)"
"(59, 11, 55)"
"(32, 12, 42)"
"(26, 40, 3)"
"(27, 11, 59)"
"(51, 40, 22)"
"(1, 38, 53)"
"(7, 6, 18)"
"(32, 8, 7)"
"(6, 58, 53)"
"(29, 8, 28)"
"(7, 41, 55)"
"(48, 18, 30)"
"(48, 10, 31)"
"(47, 51, 25)"
"(43, 57, 55)"
"(21, 20, 0)"
"(46, 36, 11)"
"(22, 37, 52)"
"(13, 49, 58)"
"(40, 28, 29)"
"(13, 40, 49)"
"(10, 12, 29)"
"(0, 6, 5)"
"(26, 48, 60)"
"(47, 16, 0)"
"(38, 1, 15)"
"(26, 25, 56)"
"(0, 42, 55)"
"(54, 59, 52)"
"(32, 27, 16)"
"(12, 16, 39)"
"(50, 45, 52)"
"(41, 29, 16)"
"(33, 8, 31)"
"(34, 20, 4)"
"(18, 55, 44)"
"(47, 13, 53)"
"(21, 20, 57)"
"(17, 29, 46)"
"(56, 44, 53)"
"(22, 16, 53)"
"(7, 60, 14)"
"(40, 31, 58)"
"(12, 31, 36)"
"(60, 54, 50)"
"(52, 18, 47)"
"(57, 56, 29)"
"(37, 49, 40)"
"(9, 3, 34)"
"(13, 47, 34)"
"(37, 23, 25)"
"(47, 49, 15)"
"(58, 1, 5)"
"(43, 17, 53)"
"(49, 3, 28)"
"(13, 23, 25)"
"(50, 51, 6)"
"(40, 29, 50)"
"(53, 20, 22)"
"(28, 9, 57)"
"(18, 17, 49)"
"(19, 20, 41)"
"(25, 35, 58)"
"(18, 54, 20)"
"(41, 28, 58)"
"(34, 54, 32)"
"(11, 43, 34)"
"(29, 51, 40)"
"(23, 58, 16)"
"(52, 9, 46)"
"(60, 5, 5)"
"(3, 39, 36)"
"(35, 48, 44)"
"(11, 28, 49)"
"(39, 52, 43)"
"(35, 45, 0)"
"(48, 25, 37)"
"(10, 41, 37)"
"(44, 30, 44)"
"(60, 3, 26)"
"(13, 59, 38)"
"(59, 9, 35)"
"(15, 49, 2)"
"(20, 42, 60)"
"(5, 5, 19)"
"(22, 15, 8)"
"(11, 12, 34)"
"(54, 24, 32)"
"(22, 43, 35)"
"(52, 40, 32)"
"(17, 56, 1)"
"(45, 24, 31)"
