"(64, 55, 93)"
"(98, 67, 12)"
"(23, 7, 56)"
"(31, 99, 33)"
"(105, 17, 76)"
"(90, 95, 67)"
"(18, 92, 92)"
"(50, 90, 3)"
"(100, 5, 93)"
"(47, 14, 70)"
"(38, 71, 78)"
"(57, 36, 72)"
"(73, 88, 75)"
"(52, 45, 82)"
"(7, 15, 26)"
"(90, 29, 11)"
"(102, 19, 49)"
"(44, 77, 37)"
"(81, 8, 93)"
"(40, 98, 103)"
"(58, 16, 21)"
"(102, 1, 57)"
"(51, 44, 103)"
"(54, 2, 105)"
"(96, 96, 79)"
"(103, 105, 59)"
"(103, 34, 62)"
"(13, 34, 32)"
"(61, 87, 101)"
"(99, 53, 68)"
"(16, 34, 43)"
"(5, 62, 104)"
"(83, 89, 28)"
"(83, 17, 31)"
"(52, 105, 100)"
"(25, 96, 17)"
"(87, 92, 50)"
"(22, 74, 74)"
"(9, 79, 62)"
"(27, 76, 74)"
"(37, 36, 27)"
"(48, 22, 99)"
"(65, 47, 57)"
"(25, 6, 71)"
"(39, 3, 88)"
"(54, 25, 58)"
"(87, 95, 25)"
"(67, 17, 28)"
"(62, 37, 25)"
"(54, 66, 97)"
"(95, 59, 10)"
"(4, 62, 73)"
"(8, 84, 27)"
"(11, 83, 57)"
"(34, 64, 49)"
"(81, 28, 62)"
"(90, 13, 62)"
"(66, 53, 71)"
"(74, 62, 55)"
"(52, 59, 23)"
"(1, 102, 49)"
"(20, 14, 26)"
"(31, 64, 78)"
"(0, 32, 52)"
"(23, 13, 59)"
"(100, 12, 88)"
"(26, 65, 68)"
"(29, 86, 42)"
"(104, 93, 93)"
"(90, 19, 59)"
"(99, 85, 7)"
"(10, 9, 65)"
"(97, 40, 29)"
"(105, 44, 36)"
"(81, 61, 82)"
"(8, 33, 11)"
"(94, 56, 93)"
"(18, 9, 86)"
"(45, 61, 28)"
"(44, 44, 11)"
"(65, 38, 40)"
"(44, 78, 28)"
"(84, 43, 67)"
"(84, 9, 11)"
"(30, 35, 66)"
"(73, 70, 73)"
"(40, 71, 15)"
"(91, 77, 23)"
"(65, 27, 68)"
"(12, 72, 54)"
"(58, 93, 104)"
"(66, 64, 95)"
"(30, 11, 32)"
"(16, 95, 21)"
"(38, 18, 80)"
"(102, 34, 65)"
"(94, 21, 63)"
"(21, 48, 38)"
"(79, 13, 68)"
"(78, 48, 65)"
