"(62, 59, 58)"
"(65, 59, 32)"
"(14, 8, 43)"
"(64, 59, 54)"
"(28, 12, 26)"
"(52, 65, 54)"
"(65, 57, 52)"
"(16, 33, 57)"
"(12, 7, 65)"
"(41, 51, 7)"
"(18, 48, 31)"
"(17, 52, 43)"
"(58, 24, 25)"
"(62, 58, 9)"
"(54, 14, 48)"
"(0, 53, 8)"
"(46, 48, 17)"
"(3, 44, 45)"
"(41, 29, 9)"
"(23, 1, 37)"
"(54, 13, 65)"
"(62, 38, 24)"
"(27, 58, 20)"
"(24, 40, 9)"
"(63, 26, 49)"
"(1, 46, 6)"
"(10, 63, 8)"
"(10, 57, 57)"
"(16, 17, 17)"
"(3, 42, 35)"
"(62, 55, 9)"
"(19, 2, 50)"
"(57, 51, 28)"
"(18, 4, 7)"
"(54, 37, 5)"
"(12, 65, 61)"
"(55, 14, 19)"
"(10, 37, 44)"
"(3, 24, 7)"
"(10, 1, 17)"
"(36, 56, 14)"
"(31, 50, 2)"
"(49, 36, 48)"
"(55, 62, 1)"
"(21, 6, 31)"
"(26, 24, 57)"
"(14, 51, 45)"
"(7, 2, 35)"
"(16, 35, 47)"
"(28, 1, 61)"
"(33, 18, 43)"
"(30, 28, 46)"
"(3, 35, 20)"
"(64, 41, 10)"
"(44, 17, 8)"
"(39, 11, 19)"
"(46, 0, 53)"
"(24, 50, 18)"
"(48, 48, 63)"
"(20, 13, 19)"
"(55, 41, 18)"
"(29, 60, 30)"
"(37, 20, 2)"
"(32, 16, 65)"
"(48, 26, 50)"
"(34, 2, 28)"
"(40, 16, 20)"
"(57, 56, 13)"
"(43, 51, 19)"
"(18, 64, 37)"
"(35, 55, 15)"
"(34, 47, 29)"
"(49, 56, 11)"
"(29, 14, 42)"
"(3, 54, 39)"
"(44, 15, 24)"
"(27, 44, 28)"
"(1, 41, 22)"
"(41, 15, 5)"
"(3, 37, 56)"
"(35, 48, 42)"
"(40, 21, 1)"
"(14, 47, 11)"
"(28, 1, 41)"
"(34, 29, 26)"
"(43, 15, 19)"
"(59, 3, 4)"
"(54, 29, 33)"
"(43, 33, 61)"
"(6, 50, 17)"
"(42, 5, 27)"
"(35, 1, 58)"
"(51, 65, 1)"
"(33, 65, 34)"
"(55, 8, 54)"
"(19, 16, 38)"
"(15, 39, 49)"
"(2, 12, 37)"
"(14, 21, 37)"
"(61, 65, 49)"
