"(41, 15, 36)"
"(30, 28, 26)"
"(44, 43, 45)"
"(46, 25, 25)"
"(18, 39, 5)"
"(14, 44, 29)"
"(5, 29, 11)"
"(11, 17, 10)"
"(5, 37, 28)"
"(7, 5, 11)"
"(1, 38, 34)"
"(10, 21, 1)"
"(18, 12, 5)"
"(40, 6, 31)"
"(13, 1, 15)"
"(44, 0, 46)"
"(27, 16, 20)"
"(10, 4, 6)"
"(12, 32, 22)"
"(2, 16, 32)"
"(11, 2, 27)"
"(13, 29, 9)"
"(13, 30, 45)"
"(41, 39, 3)"
"(42, 21, 10)"
"(10, 42, 23)"
"(23, 5, 41)"
"(38, 31, 28)"
"(22, 11, 38)"
"(9, 44, 0)"
"(8, 46, 33)"
"(31, 46, 8)"
"(27, 22, 22)"
"(17, 33, 11)"
"(4, 35, 31)"
"(37, 39, 29)"
"(41, 38, 37)"
"(42, 22, 35)"
"(23, 34, 40)"
"(26, 14, 32)"
"(18, 30, 33)"
"(9, 15, 27)"
"(44, 27, 17)"
"(8, 29, 22)"
"(33, 4, 25)"
"(37, 32, 46)"
"(14, 12, 6)"
"(10, 28, 17)"
"(34, 4, 12)"
"(12, 9, 28)"
"(39, 14, 4)"
"(13, 40, 1)"
"(21, 26, 11)"
"(22, 26, 28)"
"(43, 20, 17)"
"(28, 8, 46)"
"(35, 42, 29)"
"(3, 18, 28)"
"(15, 20, 17)"
"(10, 39, 16)"
"(7, 16, 28)"
"(43, 14, 26)"
"(31, 1, 5)"
"(7, 5, 9)"
"(22, 25, 39)"
"(36, 44, 42)"
"(20, 2, 36)"
"(31, 30, 44)"
"(5, 36, 40)"
"(8, 1, 45)"
"(23, 41, 22)"
"(22, 24, 18)"
"(3, 32, 37)"
"(37, 42, 40)"
"(3, 25, 25)"
"(33, 44, 13)"
"(14, 36, 25)"
"(28, 3, 24)"
"(14, 19, 2)"
"(26, 41, 31)"
"(19, 44, 8)"
"(14, 8, 6)"
"(11, 37, 0)"
"(33, 3, 14)"
"(2, 27, 5)"
"(0, 30, 45)"
"(42, 3, 37)"
"(3, 30, 2)"
"(29, 9, 3)"
"(7, 15, 19)"
"(20, 41, 33)"
"(33, 5, 31)"
"(12, 44, 2)"
"(30, 0, 40)"
"(19, 41, 36)"
"(45, 3, 42)"
"(26, 22, 44)"
"(31, 32, 23)"
"(33, 41, 43)"
"(4, 19, 20)"
