"(12, 76, 30)"
"(30, 75, 109)"
"(48, 9, 76)"
"(32, 72, 1)"
"(21, 114, 54)"
"(44, 46, 72)"
"(9, 17, 50)"
"(72, 92, 99)"
"(24, 7, 0)"
"(94, 36, 107)"
"(71, 3, 23)"
"(48, 26, 19)"
"(2, 70, 68)"
"(45, 4, 29)"
"(70, 35, 4)"
"(79, 113, 29)"
"(2, 56, 27)"
"(112, 11, 13)"
"(101, 71, 91)"
"(24, 1, 76)"
"(37, 4, 65)"
"(36, 42, 24)"
"(94, 80, 1)"
"(67, 35, 11)"
"(80, 35, 49)"
"(78, 78, 81)"
"(3, 41, 51)"
"(70, 39, 3)"
"(79, 26, 114)"
"(113, 13, 80)"
"(46, 91, 114)"
"(44, 78, 38)"
"(43, 97, 79)"
"(114, 67, 100)"
"(60, 40, 112)"
"(43, 68, 31)"
"(91, 12, 95)"
"(31, 96, 108)"
"(45, 62, 97)"
"(66, 80, 23)"
"(3, 94, 56)"
"(113, 8, 54)"
"(92, 32, 24)"
"(84, 14, 99)"
"(23, 99, 51)"
"(99, 100, 94)"
"(101, 99, 65)"
"(67, 52, 62)"
"(22, 56, 85)"
"(32, 84, 63)"
"(98, 108, 53)"
"(48, 78, 67)"
"(45, 100, 103)"
"(63, 22, 96)"
"(62, 9, 20)"
"(36, 68, 59)"
"(6, 51, 91)"
"(83, 106, 114)"
"(86, 63, 21)"
"(111, 83, 10)"
"(17, 51, 64)"
"(78, 113, 86)"
"(111, 113, 21)"
"(34, 73, 25)"
"(22, 60, 49)"
"(52, 82, 57)"
"(31, 65, 81)"
"(1, 28, 7)"
"(7, 74, 101)"
"(0, 72, 19)"
"(39, 44, 67)"
"(1, 111, 77)"
"(63, 53, 93)"
"(32, 35, 32)"
"(84, 16, 63)"
"(25, 102, 20)"
"(30, 41, 73)"
"(4, 93, 92)"
"(91, 52, 78)"
"(3, 102, 100)"
"(1, 65, 38)"
"(71, 27, 10)"
"(105, 7, 60)"
"(15, 68, 54)"
"(79, 74, 11)"
"(88, 83, 93)"
"(13, 35, 12)"
"(41, 113, 83)"
"(22, 68, 75)"
"(47, 27, 31)"
"(10, 80, 62)"
"(112, 43, 58)"
"(87, 20, 80)"
"(88, 88, 107)"
"(2, 12, 80)"
"(19, 63, 2)"
"(89, 81, 49)"
"(105, 82, 77)"
"(7, 49, 6)"
"(36, 105, 77)"
