"(29, 44, 34)"
"(112, 72, 33)"
"(93, 52, 80)"
"(66, 55, 23)"
"(7, 17, 53)"
"(13, 57, 76)"
"(103, 114, 6)"
"(60, 83, 74)"
"(13, 108, 56)"
"(69, 58, 4)"
"(46, 6, 100)"
"(4, 43, 9)"
"(103, 102, 63)"
"(25, 12, 22)"
"(103, 79, 85)"
"(42, 99, 53)"
"(100, 90, 41)"
"(83, 49, 48)"
"(5, 6, 72)"
"(96, 91, 107)"
"(17, 97, 0)"
"(28, 32, 30)"
"(47, 49, 28)"
"(48, 103, 103)"
"(113, 10, 107)"
"(87, 73, 25)"
"(71, 84, 104)"
"(34, 3, 27)"
"(109, 89, 110)"
"(85, 80, 6)"
"(1, 82, 8)"
"(35, 43, 3)"
"(100, 58, 24)"
"(26, 24, 60)"
"(5, 39, 55)"
"(81, 59, 97)"
"(84, 78, 35)"
"(88, 33, 31)"
"(7, 54, 101)"
"(23, 0, 113)"
"(15, 45, 63)"
"(37, 51, 77)"
"(104, 3, 39)"
"(32, 106, 109)"
"(45, 33, 54)"
"(57, 13, 79)"
"(60, 48, 1)"
"(11, 115, 15)"
"(8, 19, 68)"
"(45, 61, 83)"
"(56, 17, 35)"
"(113, 71, 10)"
"(109, 104, 31)"
"(26, 44, 36)"
"(101, 28, 89)"
"(41, 75, 52)"
"(72, 29, 69)"
"(28, 2, 23)"
"(20, 6, 32)"
"(107, 41, 20)"
"(98, 12, 34)"
"(73, 5, 43)"
"(97, 25, 18)"
"(35, 9, 99)"
"(72, 55, 57)"
"(41, 93, 10)"
"(70, 25, 47)"
"(99, 50, 105)"
"(21, 102, 36)"
"(47, 80, 16)"
"(91, 32, 14)"
"(1, 43, 46)"
"(4, 33, 111)"
"(61, 10, 95)"
"(72, 5, 9)"
"(36, 108, 39)"
"(109, 69, 63)"
"(48, 33, 59)"
"(29, 23, 80)"
"(75, 75, 33)"
"(4, 69, 43)"
"(109, 6, 106)"
"(7, 105, 58)"
"(32, 93, 34)"
"(60, 68, 91)"
"(51, 22, 108)"
"(111, 13, 57)"
"(80, 52, 106)"
"(8, 1, 30)"
"(99, 115, 7)"
"(112, 19, 109)"
"(11, 110, 64)"
"(42, 78, 37)"
"(81, 8, 36)"
"(79, 100, 2)"
"(32, 58, 46)"
"(67, 1, 13)"
"(18, 67, 77)"
"(110, 75, 115)"
"(99, 101, 74)"
