"(185, 98, 85)"
"(141, 158, 150)"
"(180, 29, 183)"
"(140, 85, 30)"
"(201, 135, 139)"
"(21, 149, 42)"
"(170, 167, 130)"
"(134, 79, 38)"
"(46, 4, 192)"
"(169, 187, 140)"
"(138, 143, 164)"
"(179, 132, 164)"
"(2, 171, 53)"
"(147, 166, 168)"
"(171, 178, 9)"
"(61, 157, 56)"
"(204, 175, 116)"
"(28, 33, 37)"
"(99, 125, 23)"
"(129, 8, 164)"
"(107, 119, 113)"
"(163, 165, 137)"
"(38, 4, 61)"
"(111, 25, 200)"
"(113, 157, 79)"
"(142, 89, 67)"
"(106, 8, 196)"
"(121, 20, 20)"
"(47, 177, 134)"
"(184, 200, 148)"
"(146, 138, 179)"
"(121, 35, 49)"
"(132, 171, 79)"
"(116, 24, 100)"
"(30, 97, 199)"
"(184, 133, 28)"
"(150, 46, 127)"
"(179, 159, 94)"
"(185, 142, 113)"
"(170, 81, 11)"
"(109, 162, 42)"
"(173, 78, 157)"
"(108, 93, 160)"
"(27, 176, 176)"
"(58, 178, 55)"
"(10, 176, 76)"
"(159, 139, 177)"
"(104, 146, 107)"
"(142, 159, 58)"
"(79, 153, 42)"
"(125, 71, 186)"
"(91, 162, 116)"
"(164, 163, 98)"
"(138, 168, 103)"
"(47, 80, 149)"
"(55, 176, 25)"
"(196, 101, 46)"
"(107, 18, 188)"
"(202, 88, 153)"
"(16, 83, 194)"
"(26, 27, 141)"
"(94, 76, 176)"
"(176, 149, 94)"
"(103, 143, 86)"
"(94, 66, 21)"
"(199, 189, 193)"
"(48, 12, 34)"
"(184, 168, 68)"
"(140, 157, 175)"
"(140, 88, 9)"
"(111, 24, 133)"
"(117, 106, 157)"
"(72, 197, 139)"
"(133, 90, 57)"
"(108, 190, 25)"
"(184, 9, 43)"
"(27, 61, 107)"
"(168, 37, 133)"
"(204, 61, 41)"
"(52, 126, 157)"
"(125, 195, 89)"
"(92, 135, 119)"
"(25, 184, 105)"
"(104, 73, 51)"
"(175, 24, 141)"
"(52, 138, 159)"
"(84, 148, 190)"
"(8, 104, 47)"
"(89, 175, 203)"
"(164, 103, 46)"
"(66, 30, 77)"
"(56, 143, 96)"
"(107, 128, 28)"
"(50, 161, 193)"
"(126, 85, 41)"
"(6, 43, 146)"
"(198, 129, 39)"
"(87, 110, 204)"
"(40, 7, 51)"
"(57, 182, 30)"
