"(116, 10, 11)"
"(120, 56, 81)"
"(82, 99, 102)"
"(3, 61, 53)"
"(65, 22, 15)"
"(89, 117, 124)"
"(113, 3, 27)"
"(19, 31, 64)"
"(40, 66, 124)"
"(107, 66, 123)"
"(99, 14, 25)"
"(21, 44, 129)"
"(111, 58, 98)"
"(67, 45, 18)"
"(1, 39, 88)"
"(39, 4, 53)"
"(94, 58, 37)"
"(83, 73, 17)"
"(81, 10, 106)"
"(21, 67, 43)"
"(102, 5, 25)"
"(103, 68, 8)"
"(102, 98, 101)"
"(32, 51, 42)"
"(102, 93, 56)"
"(90, 77, 128)"
"(67, 1, 23)"
"(129, 19, 18)"
"(52, 48, 41)"
"(66, 85, 12)"
"(112, 17, 1)"
"(116, 6, 49)"
"(123, 121, 108)"
"(35, 8, 25)"
"(35, 101, 20)"
"(100, 120, 29)"
"(24, 109, 94)"
"(58, 23, 46)"
"(114, 47, 3)"
"(47, 52, 38)"
"(123, 65, 92)"
"(85, 24, 113)"
"(26, 49, 12)"
"(128, 3, 104)"
"(103, 52, 48)"
"(47, 67, 107)"
"(116, 86, 89)"
"(44, 106, 81)"
"(35, 80, 83)"
"(117, 127, 54)"
"(26, 118, 99)"
"(118, 28, 126)"
"(25, 5, 39)"
"(85, 69, 50)"
"(82, 30, 28)"
"(28, 120, 14)"
"(50, 31, 40)"
"(88, 23, 90)"
"(0, 56, 111)"
"(4, 73, 101)"
"(117, 24, 36)"
"(92, 21, 16)"
"(64, 79, 108)"
"(52, 8, 83)"
"(6, 33, 21)"
"(82, 63, 39)"
"(45, 24, 97)"
"(96, 108, 84)"
"(2, 13, 17)"
"(115, 31, 61)"
"(10, 98, 97)"
"(97, 109, 49)"
"(47, 84, 48)"
"(114, 123, 58)"
"(2, 57, 119)"
"(105, 25, 13)"
"(11, 7, 102)"
"(33, 104, 30)"
"(8, 1, 126)"
"(120, 128, 17)"
"(81, 122, 33)"
"(9, 73, 84)"
"(42, 15, 116)"
"(3, 109, 37)"
"(72, 84, 15)"
"(86, 16, 57)"
"(93, 54, 110)"
"(98, 37, 91)"
"(128, 47, 76)"
"(23, 7, 38)"
"(35, 38, 2)"
"(72, 47, 84)"
"(44, 75, 50)"
"(105, 33, 101)"
"(123, 7, 79)"
"(122, 36, 118)"
"(75, 53, 8)"
"(70, 74, 58)"
"(31, 49, 119)"
"(6, 101, 95)"
