"(37, 1, 32)"
"(29, 12, 31)"
"(14, 9, 8)"
"(17, 24, 7)"
"(29, 17, 20)"
"(30, 10, 25)"
"(14, 6, 33)"
"(19, 30, 30)"
"(24, 10, 26)"
"(0, 3, 4)"
"(29, 31, 22)"
"(17, 18, 19)"
"(19, 35, 19)"
"(6, 27, 25)"
"(33, 34, 0)"
"(1, 21, 22)"
"(22, 18, 16)"
"(17, 1, 12)"
"(31, 36, 28)"
"(27, 18, 6)"
"(21, 22, 34)"
"(13, 12, 38)"
"(38, 0, 2)"
"(30, 25, 8)"
"(17, 14, 36)"
"(29, 30, 3)"
"(16, 10, 15)"
"(7, 37, 26)"
"(20, 8, 17)"
"(7, 9, 12)"
"(21, 11, 8)"
"(30, 37, 24)"
"(10, 8, 14)"
"(26, 36, 22)"
"(15, 7, 33)"
"(25, 25, 13)"
"(0, 33, 9)"
"(13, 1, 13)"
"(31, 34, 38)"
"(37, 23, 20)"
"(37, 8, 27)"
"(4, 8, 38)"
"(35, 31, 25)"
"(28, 36, 3)"
"(14, 18, 26)"
"(7, 18, 15)"
"(25, 14, 8)"
"(25, 3, 8)"
"(5, 22, 21)"
"(36, 7, 28)"
"(4, 8, 28)"
"(3, 33, 1)"
"(19, 2, 0)"
"(20, 6, 22)"
"(14, 11, 15)"
"(18, 1, 13)"
"(2, 30, 1)"
"(35, 5, 38)"
"(38, 7, 15)"
"(22, 33, 3)"
"(29, 2, 15)"
"(15, 34, 37)"
"(31, 34, 32)"
"(24, 36, 14)"
"(21, 14, 17)"
"(2, 2, 32)"
"(36, 17, 21)"
"(21, 29, 8)"
"(16, 3, 8)"
"(16, 9, 4)"
"(13, 10, 6)"
"(24, 17, 8)"
"(11, 29, 23)"
"(31, 16, 6)"
"(9, 10, 28)"
"(20, 9, 3)"
"(32, 8, 14)"
"(27, 22, 21)"
"(21, 37, 13)"
"(30, 32, 3)"
"(8, 29, 6)"
"(26, 32, 19)"
"(13, 23, 18)"
"(10, 30, 11)"
"(25, 16, 14)"
"(0, 5, 20)"
"(36, 35, 22)"
"(11, 31, 9)"
"(22, 38, 32)"
"(21, 0, 14)"
"(31, 20, 29)"
"(22, 30, 2)"
"(11, 11, 37)"
"(21, 28, 34)"
"(11, 31, 36)"
"(5, 1, 16)"
"(32, 27, 3)"
"(4, 14, 21)"
"(35, 16, 14)"
"(11, 20, 32)"
