"(39, 69, 44)"
"(7, 15, 23)"
"(47, 13, 30)"
"(14, 40, 39)"
"(10, 30, 10)"
"(29, 47, 48)"
"(25, 44, 71)"
"(28, 53, 63)"
"(17, 2, 23)"
"(20, 64, 28)"
"(68, 66, 19)"
"(26, 13, 57)"
"(35, 27, 69)"
"(36, 54, 31)"
"(14, 15, 25)"
"(28, 24, 17)"
"(47, 56, 32)"
"(12, 59, 50)"
"(40, 6, 71)"
"(52, 30, 18)"
"(19, 52, 49)"
"(44, 50, 51)"
"(2, 0, 14)"
"(1, 13, 5)"
"(16, 32, 62)"
"(44, 63, 53)"
"(46, 2, 69)"
"(65, 25, 7)"
"(26, 30, 9)"
"(42, 34, 43)"
"(43, 53, 34)"
"(25, 4, 49)"
"(30, 41, 62)"
"(36, 58, 12)"
"(41, 4, 36)"
"(0, 5, 67)"
"(2, 16, 8)"
"(31, 48, 46)"
"(25, 25, 44)"
"(26, 60, 0)"
"(0, 16, 69)"
"(3, 58, 7)"
"(12, 34, 19)"
"(61, 51, 31)"
"(57, 25, 35)"
"(12, 40, 15)"
"(14, 10, 25)"
"(38, 66, 68)"
"(18, 44, 14)"
"(32, 14, 20)"
"(31, 23, 7)"
"(32, 60, 48)"
"(12, 60, 19)"
"(49, 48, 5)"
"(71, 4, 18)"
"(38, 33, 58)"
"(27, 12, 46)"
"(68, 72, 46)"
"(13, 5, 10)"
"(28, 16, 16)"
"(49, 66, 64)"
"(55, 37, 63)"
"(65, 2, 17)"
"(48, 43, 40)"
"(71, 7, 25)"
"(35, 45, 60)"
"(36, 40, 70)"
"(18, 59, 2)"
"(21, 63, 0)"
"(13, 41, 65)"
"(35, 66, 68)"
"(16, 29, 5)"
"(51, 22, 4)"
"(43, 43, 65)"
"(18, 18, 59)"
"(15, 61, 62)"
"(30, 13, 17)"
"(39, 0, 43)"
"(63, 53, 24)"
"(67, 38, 70)"
"(59, 1, 25)"
"(1, 40, 61)"
"(61, 9, 19)"
"(12, 61, 3)"
"(70, 54, 37)"
"(7, 29, 8)"
"(64, 0, 67)"
"(51, 33, 18)"
"(69, 21, 69)"
"(8, 37, 48)"
"(22, 15, 23)"
"(45, 70, 33)"
"(19, 37, 31)"
"(10, 55, 3)"
"(71, 42, 28)"
"(52, 39, 39)"
"(72, 60, 52)"
"(65, 35, 45)"
"(6, 9, 33)"
"(67, 27, 26)"
