"(34, 34, 50)"
"(48, 37, 15)"
"(43, 27, 11)"
"(36, 11, 17)"
"(48, 2, 2)"
"(17, 21, 33)"
"(32, 35, 8)"
"(25, 2, 1)"
"(51, 41, 32)"
"(4, 23, 18)"
"(3, 13, 28)"
"(12, 21, 45)"
"(11, 14, 18)"
"(34, 8, 7)"
"(13, 27, 38)"
"(26, 30, 25)"
"(27, 20, 43)"
"(4, 32, 45)"
"(28, 51, 24)"
"(47, 36, 29)"
"(42, 26, 32)"
"(0, 48, 11)"
"(40, 51, 5)"
"(2, 19, 32)"
"(7, 6, 37)"
"(19, 3, 5)"
"(10, 43, 47)"
"(38, 29, 10)"
"(33, 23, 14)"
"(16, 29, 40)"
"(20, 27, 2)"
"(30, 18, 22)"
"(41, 47, 40)"
"(42, 17, 49)"
"(5, 14, 24)"
"(46, 10, 26)"
"(27, 24, 44)"
"(3, 8, 22)"
"(30, 18, 41)"
"(19, 7, 51)"
"(10, 37, 38)"
"(10, 1, 12)"
"(44, 29, 10)"
"(21, 9, 9)"
"(28, 50, 37)"
"(10, 9, 17)"
"(21, 39, 42)"
"(37, 40, 18)"
"(17, 11, 9)"
"(10, 30, 12)"
"(23, 39, 4)"
"(49, 50, 20)"
"(47, 16, 3)"
"(6, 44, 31)"
"(23, 12, 4)"
"(15, 42, 46)"
"(12, 36, 18)"
"(11, 6, 20)"
"(40, 17, 32)"
"(38, 32, 40)"
"(42, 7, 31)"
"(31, 25, 22)"
"(23, 39, 3)"
"(22, 39, 4)"
"(14, 19, 29)"
"(7, 34, 40)"
"(45, 27, 10)"
"(9, 39, 5)"
"(47, 27, 22)"
"(45, 43, 33)"
"(36, 17, 24)"
"(12, 3, 45)"
"(14, 42, 38)"
"(40, 3, 22)"
"(23, 45, 33)"
"(41, 27, 11)"
"(45, 38, 51)"
"(9, 45, 50)"
"(21, 41, 36)"
"(25, 36, 22)"
"(33, 20, 3)"
"(37, 25, 38)"
"(26, 51, 22)"
"(48, 45, 23)"
"(51, 3, 26)"
"(48, 28, 41)"
"(2, 4, 36)"
"(21, 11, 48)"
"(34, 46, 25)"
"(27, 10, 33)"
"(30, 34, 16)"
"(43, 13, 34)"
"(14, 21, 5)"
"(37, 12, 8)"
"(0, 51, 1)"
"(37, 16, 12)"
"(39, 3, 8)"
"(13, 1, 42)"
"(6, 0, 19)"
"(44, 31, 22)"
