"(2, 3, 0, 2, 9)"
"(8, 7, 6, 8, 8)"
"(8, 8, 4, 14, 9)"
"(2, 12, 6, 4, 9)"
"(14, 8, 3, 1, 2)"
"(10, 14, 13, 6, 2)"
"(6, 13, 4, 11, 9)"
"(13, 9, 9, 11, 10)"
"(0, 12, 5, 10, 1)"
"(11, 11, 5, 6, 2)"
"(11, 14, 6, 10, 4)"
"(1, 9, 0, 8, 1)"
"(1, 10, 0, 10, 3)"
"(12, 5, 2, 10, 9)"
"(12, 3, 2, 9, 5)"
"(1, 11, 7, 0, 0)"
"(5, 2, 12, 9, 2)"
"(1, 11, 2, 11, 4)"
"(0, 8, 6, 2, 1)"
"(6, 4, 5, 4, 14)"
"(12, 0, 4, 6, 12)"
"(7, 13, 0, 4, 10)"
"(5, 4, 3, 13, 0)"
"(7, 0, 6, 2, 11)"
"(13, 12, 3, 9, 12)"
"(9, 6, 2, 14, 2)"
"(12, 0, 7, 2, 9)"
"(3, 13, 12, 5, 10)"
"(0, 8, 8, 5, 3)"
"(8, 8, 14, 14, 5)"
"(9, 12, 0, 8, 2)"
"(4, 4, 14, 3, 0)"
"(8, 7, 9, 9, 11)"
"(10, 11, 9, 7, 13)"
"(0, 12, 13, 4, 8)"
"(5, 12, 14, 12, 1)"
"(11, 10, 7, 3, 9)"
"(6, 5, 8, 2, 12)"
"(1, 14, 9, 5, 9)"
"(9, 13, 14, 11, 3)"
"(13, 2, 2, 1, 11)"
"(14, 7, 12, 5, 5)"
"(10, 2, 1, 13, 14)"
"(11, 5, 14, 12, 7)"
"(7, 13, 6, 14, 7)"
"(14, 12, 0, 10, 6)"
"(2, 6, 7, 0, 5)"
"(9, 11, 11, 4, 11)"
"(8, 14, 7, 13, 6)"
"(5, 2, 9, 3, 1)"
"(6, 0, 13, 10, 10)"
"(13, 12, 5, 3, 1)"
"(9, 10, 6, 13, 9)"
"(6, 11, 7, 3, 0)"
"(12, 5, 13, 14, 5)"
"(2, 9, 14, 4, 2)"
"(11, 11, 4, 12, 6)"
"(14, 14, 9, 2, 7)"
"(3, 4, 6, 12, 11)"
"(4, 11, 9, 12, 11)"
"(2, 0, 4, 1, 8)"
"(1, 5, 3, 3, 12)"
"(10, 13, 12, 8, 2)"
"(7, 2, 3, 14, 14)"
"(11, 6, 4, 10, 10)"
"(9, 2, 7, 8, 9)"
"(12, 11, 11, 6, 14)"
"(11, 8, 0, 6, 2)"
"(10, 0, 9, 6, 2)"
"(10, 11, 0, 14, 4)"
"(2, 1, 4, 3, 14)"
"(14, 9, 9, 10, 9)"
"(9, 8, 0, 0, 9)"
"(1, 11, 6, 12, 12)"
"(1, 13, 6, 10, 11)"
"(10, 7, 11, 10, 5)"
"(11, 10, 9, 9, 0)"
"(4, 12, 5, 1, 5)"
"(12, 0, 9, 10, 10)"
"(12, 2, 1, 12, 1)"
"(11, 8, 5, 6, 1)"
"(6, 11, 14, 2, 11)"
"(0, 2, 4, 1, 10)"
"(13, 8, 0, 5, 11)"
"(4, 7, 3, 5, 4)"
"(9, 2, 4, 2, 13)"
"(6, 10, 14, 9, 10)"
"(12, 3, 5, 7, 13)"
"(11, 13, 11, 10, 4)"
"(11, 6, 10, 10, 4)"
"(3, 9, 9, 11, 6)"
"(13, 14, 8, 3, 12)"
"(1, 5, 13, 2, 5)"
"(9, 8, 1, 6, 3)"
"(2, 0, 9, 11, 13)"
"(8, 10, 9, 6, 6)"
"(11, 4, 11, 3, 8)"
"(7, 9, 6, 6, 8)"
"(10, 10, 4, 3, 3)"
"(11, 14, 3, 8, 7)"
